Time ms, Eeg TP9, Eeg TP10, Eeg FP1, Eeg FP2, AlphaAbs TP9, AlphaAbs TP10, AlphaAbs FP1, AlphaAbs FP2, BetaAbs TP9, BetaAbs TP10, BetaAbs FP1, BetaAbs FP2, Delta TP9, Delta TP10, Delta FP1, Delta FP2, GammaAbs TP9, GammaAbs TP10, GammaAbs FP1,GammaAbs FP2, ThetaAbs TP9, ThetaAbs TP10, ThetaAbs FP1, ThetaAbs FP2, Horseshoe tp9, Horseshoe1, Horseshoe2, Horseshoe4 
58503,0.853744798,0.837294994,0.820845191,0.848809857,0.140654474,0.095261432,-0.633420147,-0.703836837,0.205430054,-0.078412505,-1.037442821,-1.152168536,0.390819348,0.420130113,-0.387621844,-0.441461069,0.009842283,-0.764354982,-1.394294662,-1.557003864,0.009842283,-0.764354982,-1.394294662,-1.557003864,1,1,1,1
58552,0.852099817,0.840584955,0.81755523,0.847164876,0.140654474,0.095261432,-0.67936969,-0.703836837,0.206191509,-0.070676298,-1.027060304,-1.15066424,0.464263388,0.452047834,-0.424558514,-0.477586632,0.02089855,-0.748591786,-1.367458903,-1.567558448,0.02089855,-0.748591786,-1.367458903,-1.567558448,1,1,1,1
58685,0.86690464,0.827425112,0.824135152,0.834005034,0.140654474,0.040985638,-0.712460963,-0.703764043,0.199100422,-0.063331582,-1.018763871,-1.153293793,0.504751035,0.441486947,-0.442352003,-0.501187299,0.028611372,-0.736339748,-1.344556884,-1.583350947,0.028611372,-0.736339748,-1.344556884,-1.583350947,1,1,1,1
58748,0.855389778,0.834005034,0.824135152,0.837294994,0.140654474,0.040985638,-0.724136659,-0.693862837,0.187815275,-0.063191925,-1.011992488,-1.158391712,0.515187478,0.451413755,-0.448651278,-0.514214841,0.034192921,-0.733809631,-1.33176595,-1.599947217,0.034192921,-0.733809631,-1.33176595,-1.599947217,1,1,1,1
58900,0.868549621,0.824135152,0.829070093,0.832360053,0.140654474,0.030974324,-0.734770009,-0.677320844,0.17572967,-0.063747576,-1.004542911,-1.164009671,0.507120463,0.459798631,-0.459091295,-0.518571721,0.037408503,-0.734225021,-1.328739035,-1.614526947,0.037408503,-0.734225021,-1.328739035,-1.614526947,1,1,1,1
58964,0.875129542,0.837294994,0.829070093,0.838939975,0.140654474,0.026354738,-0.74455569,-0.651816125,0.164201396,-0.061657531,-0.996059513,-1.169013296,0.493629674,0.460801419,-0.488316306,-0.51114009,0.036593011,-0.735332175,-1.331848535,-1.626485923,0.036593011,-0.735332175,-1.331848535,-1.626485923,1,1,1,1
59053,0.880064483,0.824135152,0.825780132,0.834005034,0.140654474,0.025056904,-0.758253922,-0.631722768,0.14962244,-0.058091486,-0.989812136,-1.174459035,0.490648505,0.45675289,-0.544589118,-0.489032878,0.037582998,-0.738234335,-1.338636154,-1.634127099,0.037582998,-0.738234335,-1.338636154,-1.634127099,1,1,1,1
59187,0.858679739,0.835650014,0.827425112,0.834005034,0.132136947,0.025056904,-0.792934935,-0.614118889,0.138495258,-0.057782065,-0.990533213,-1.1830237,0.483637302,0.449431588,-0.624993498,-0.459421077,0.033232322,-0.74419008,-1.348327038,-1.638152945,0.033232322,-0.74419008,-1.348327038,-1.638152945,1,1,1,1
59273,0.86525966,0.840584955,0.832360053,0.830715073,0.117592378,0.019990531,-0.845504021,-0.591966892,0.128924106,-0.06393052,-0.999589545,-1.194619046,0.474536435,0.43889915,-0.707816736,-0.432009395,0.027541125,-0.752414412,-1.360650452,-1.639244528,0.027541125,-0.752414412,-1.360650452,-1.639244528,1,1,1,1
59342,0.852099817,0.843874916,0.830715073,0.829070093,0.111856545,0.008255975,-0.919273032,-0.570099915,0.119785332,-0.077267151,-1.013690604,-1.208210339,0.468380594,0.424978719,-0.764851907,-0.411761619,0.024805675,-0.760827578,-1.372332844,-1.637789323,0.024805675,-0.760827578,-1.372332844,-1.637789323,1,1,1,1
59490,0.855389778,0.850454837,0.834005034,0.830715073,0.115086856,0.008255975,-0.959432764,-0.561293669,0.111025841,-0.096414771,-1.026078162,-1.2243299,0.46779689,0.408504192,-0.785393123,-0.398388945,0.025414238,-0.76877789,-1.379281497,-1.636617944,0.025414238,-0.76877789,-1.379281497,-1.636617944,1,1,1,1
59572,0.861969699,0.840584955,0.834005034,0.830715073,0.155413366,0.005526503,-0.940922569,-0.561213243,0.103073575,-0.121744743,-1.030465005,-1.24407662,0.46831149,0.387215822,-0.7852645,-0.387110451,0.024191372,-0.779487508,-1.380931205,-1.639734015,0.024191372,-0.779487508,-1.380931205,-1.639734015,1,1,1,1
59635,0.894869306,0.860324719,0.834005034,0.834005034,0.222208532,-0.012644491,-0.959262996,-0.567139026,0.095458591,-0.155782679,-1.027724212,-1.269753088,0.464276311,0.359697311,-0.784738623,-0.374461132,0.016505381,-0.799888129,-1.381111422,-1.649894405,0.016505381,-0.799888129,-1.381111422,-1.649894405,1,1,1,1
59787,0.868549621,0.861969699,0.830715073,0.834005034,0.269074301,-0.013612727,-0.976125383,-0.586043595,0.086601125,-0.201834022,-1.02510959,-1.301762662,0.446425229,0.322312057,-0.786915853,-0.359638474,0.001096394,-0.835936035,-1.386208712,-1.665360498,0.001096394,-0.835936035,-1.386208712,-1.665360498,1,1,1,1
59849,0.871839582,0.850454837,0.832360053,0.837294994,0.327101334,-0.013612727,-0.967930018,-0.616308249,0.077721247,-0.258011785,-1.028895189,-1.333298099,0.405773051,0.269151325,-0.782527195,-0.342603932,-0.019097434,-0.886087188,-1.401132806,-1.676708632,-0.019097434,-0.886087188,-1.401132806,-1.676708632,1,1,1,1
60005,0.855389778,0.852099817,0.827425112,0.834005034,0.371217356,-0.022903188,-0.954546453,-0.635010936,0.073815582,-0.315087551,-1.03899638,-1.352795584,0.342811549,0.197104309,-0.766074749,-0.32695121,-0.039538108,-0.938491225,-1.426274283,-1.675976628,-0.039538108,-0.938491225,-1.426274283,-1.675976628,1,1,1,1
60067,0.861969699,0.843874916,0.827425112,0.829070093,0.423699585,-0.05667015,-0.947096295,-0.635010936,0.080564136,-0.359696406,-1.049940083,-1.352903236,0.274938697,0.113581016,-0.743206362,-0.316766701,-0.057530926,-0.974311422,-1.457781966,-1.662422216,-0.057530926,-0.974311422,-1.457781966,-1.662422216,1,1,1,1
60152,0.858679739,0.858679739,0.824135152,0.840584955,0.463618096,-0.119193636,-0.940018624,-0.635010936,0.098245164,-0.384493712,-1.05531076,-1.336904837,0.231617994,0.040075922,-0.726763549,-0.314232367,-0.074536155,-0.981643313,-1.488182907,-1.643713486,-0.074536155,-0.981643313,-1.488182907,-1.643713486,1,1,1,1
60310,0.850454837,0.855389778,0.820845191,0.837294994,0.480661805,-0.1369795,-0.940018624,-0.635010936,0.119412316,-0.394620295,-1.054176633,-1.313493672,0.22739801,0.001861829,-0.728972689,-0.321933212,-0.093351166,-0.965325912,-1.510364655,-1.627218057,-0.093351166,-0.965325912,-1.510364655,-1.627218057,1,1,1,1
60372,0.861969699,0.86361468,0.820845191,0.840584955,0.477644361,-0.144142999,-0.936347331,-0.635010936,0.13769205,-0.396512359,-1.047854252,-1.287260035,0.245635235,0.004129415,-0.754493949,-0.342766712,-0.115296804,-0.938429273,-1.52078536,-1.615906479,-0.115296804,-0.938429273,-1.52078536,-1.615906479,1,1,1,1
60461,0.847164876,0.86361468,0.822490171,0.840584955,0.477644361,-0.138025091,-0.936347331,-0.64153726,0.151965091,-0.384374909,-1.036627799,-1.259251973,0.259268171,0.023905191,-0.798522427,-0.380796585,-0.13677546,-0.906246917,-1.519995462,-1.607955282,-0.13677546,-0.906246917,-1.519995462,-1.607955282,1,1,1,1
60619,0.868549621,0.855389778,0.825780132,0.840584955,0.480250087,-0.083033046,-0.934260731,-0.664755515,0.166017233,-0.347728701,-1.017558344,-1.226062426,0.259368251,0.04363811,-0.846309032,-0.437524009,-0.151441981,-0.870744944,-1.510660446,-1.602387321,-0.151441981,-0.870744944,-1.510660446,-1.602387321,1,1,1,1
60670,0.861969699,0.86525966,0.827425112,0.838939975,0.481594898,0.03546613,-0.930995921,-0.687153533,0.18244438,-0.288300881,-0.988621404,-1.184352763,0.249844344,0.059753558,-0.881701206,-0.505851566,-0.154427021,-0.831566039,-1.496762667,-1.598644729,-0.154427021,-0.831566039,-1.496762667,-1.598644729,1,1,1,1
60775,0.86361468,0.868549621,0.838939975,0.853744798,0.481594898,0.08864676,-0.920929185,-0.689077422,0.200557789,-0.216970765,-0.951955303,-1.130623458,0.241828809,0.081155704,-0.897004161,-0.568534454,-0.145513143,-0.788184748,-1.480924161,-1.596066429,-0.145513143,-0.788184748,-1.480924161,-1.596066429,1,1,1,1
60927,0.850454837,0.868549621,0.829070093,0.842229935,0.481594898,0.096549285,-0.91122769,-0.690010137,0.217324411,-0.145417964,-0.913160529,-1.070434548,0.239809751,0.122155434,-0.891214485,-0.60429669,-0.129248534,-0.740614487,-1.466238626,-1.595064106,-0.129248534,-0.740614487,-1.466238626,-1.595064106,1,1,1,1
60968,0.845519896,0.853744798,0.827425112,0.838939975,0.481594898,0.090722365,-0.853808404,-0.68258662,0.230253487,-0.080464857,-0.878413776,-1.007966039,0.243800865,0.193369943,-0.852584789,-0.593051252,-0.110528823,-0.691435238,-1.452613023,-1.593306939,-0.110528823,-0.691435238,-1.452613023,-1.593306939,1,1,1,1
61096,0.845519896,0.837294994,0.834005034,0.830715073,0.481594898,0.088258305,-0.777504585,-0.677236817,0.238549749,-0.025189107,-0.851494311,-0.948637245,0.253227704,0.289297677,-0.769663385,-0.523315167,-0.092809773,-0.647579584,-1.43760986,-1.590215713,-0.092809773,-0.647579584,-1.43760986,-1.590215713,1,1,1,1
61157,0.86361468,0.842229935,0.827425112,0.827425112,0.481594898,0.091160036,-0.721948131,-0.666368025,0.241560498,0.019091016,-0.833108927,-0.89780896,0.268190071,0.389286066,-0.644687957,-0.414239885,-0.076034384,-0.6156499,-1.418377221,-1.586294063,-0.076034384,-0.6156499,-1.418377221,-1.586294063,1,1,1,1
61249,0.858679739,0.845519896,0.829070093,0.830715073,0.48385047,0.098526649,-0.693983574,-0.651374704,0.239905796,0.052459838,-0.821010287,-0.858653477,0.288536679,0.474212945,-0.512058399,-0.301202219,-0.059458164,-0.596643498,-1.394940887,-1.582725211,-0.059458164,-0.596643498,-1.394940887,-1.582725211,1,1,1,1
61378,0.875129542,0.847164876,0.822490171,0.832360053,0.48466761,0.136199842,-0.675068839,-0.639453066,0.233409462,0.075949552,-0.812944867,-0.832479892,0.311411838,0.536285832,-0.404383589,-0.211439065,-0.042752016,-0.586327588,-1.370460346,-1.582110222,-0.042752016,-0.586327588,-1.370460346,-1.582110222,1,1,1,1
61464,0.86525966,0.834005034,0.819200211,0.834005034,0.484716359,0.157096868,-0.675573889,-0.635249533,0.222169585,0.09203968,-0.807619534,-0.818683956,0.332308693,0.574862481,-0.334489781,-0.153171093,-0.028113419,-0.578209898,-1.350362903,-1.585870872,-0.028113419,-0.578209898,-1.350362903,-1.585870872,1,1,1,1
61522,0.86690464,0.840584955,0.81591025,0.835650014,0.479086437,0.164212982,-0.675573889,-0.635249533,0.205913649,0.10284462,-0.80451345,-0.815242586,0.347473458,0.591745597,-0.297916941,-0.12382417,-0.018180956,-0.569845689,-1.338720886,-1.59415116,-0.018180956,-0.569845689,-1.338720886,-1.59415116,1,1,1,1
61689,0.875129542,0.840584955,0.827425112,0.832360053,0.438341548,0.160968308,-0.675573889,-0.635249533,0.185681743,0.109433058,-0.804037702,-0.81839415,0.357560958,0.591352868,-0.280845438,-0.114818241,-0.013714196,-0.5636672,-1.336966817,-1.605666211,-0.013714196,-0.5636672,-1.336966817,-1.605666211,1,1,1,1
61749,0.86361468,0.829070093,0.824135152,0.834005034,0.353503498,0.159677464,-0.675573889,-0.635249533,0.165715986,0.113029149,-0.805438964,-0.824749921,0.365292733,0.58065315,-0.266601007,-0.115643006,-0.012253182,-0.561820103,-1.342263635,-1.61751984,-0.012253182,-0.561820103,-1.342263635,-1.61751984,1,1,1,1
61829,0.86361468,0.834005034,0.824135152,0.834005034,0.246102066,0.159296986,-0.675573889,-0.635249533,0.150956869,0.113918475,-0.807346845,-0.832969818,0.37134602,0.568032636,-0.246084921,-0.118466652,-0.009446813,-0.565187699,-1.349341329,-1.627707619,-0.009446813,-0.565187699,-1.349341329,-1.627707619,1,1,1,1
61981,0.870194601,0.840584955,0.827425112,0.834005034,0.18598052,0.164701102,-0.675573889,-0.635249533,0.143564036,0.109630242,-0.809307186,-0.842762577,0.375415536,0.560450358,-0.221588251,-0.120436047,-0.003239663,-0.573688007,-1.352928087,-1.635272861,-0.003239663,-0.573688007,-1.352928087,-1.635272861,1,1,1,1
62043,0.857034758,0.837294994,0.824135152,0.837294994,0.184145952,0.164701102,-0.675573889,-0.636556609,0.14171309,0.09682726,-0.811922384,-0.854783317,0.376910291,0.559486162,-0.199093499,-0.122588423,0.004171806,-0.585904954,-1.351787059,-1.637976905,0.004171806,-0.585904954,-1.351787059,-1.637976905,1,1,1,1
62192,0.868549621,0.827425112,0.834005034,0.830715073,0.176765786,0.164701102,-0.675910171,-0.637101733,0.143131912,0.073634454,-0.816398068,-0.869930955,0.376170989,0.563418112,-0.182962485,-0.125977665,0.008118971,-0.602177526,-1.347654485,-1.634076595,0.008118971,-0.602177526,-1.347654485,-1.634076595,1,1,1,1
62277,0.853744798,0.840584955,0.820845191,0.834005034,0.165851046,0.135750811,-0.678301753,-0.637101733,0.145937618,0.039440744,-0.824514856,-0.891787881,0.374975496,0.567196945,-0.173687007,-0.131227875,0.004563109,-0.624271874,-1.343046386,-1.62590104,0.004563109,-0.624271874,-1.343046386,-1.62590104,1,1,1,1
62336,0.876774523,0.857034758,0.825780132,0.834005034,0.165851046,0.070870886,-0.678301753,-0.64397686,0.148018767,-0.004843661,-0.837516693,-0.92167534,0.376725512,0.563366928,-0.169428188,-0.139272606,-0.006660188,-0.654371171,-1.33911298,-1.617713915,-0.006660188,-0.654371171,-1.33911298,-1.617713915,1,1,1,1
62490,0.883354444,0.835650014,0.827425112,0.837294994,0.165851046,0.067450873,-0.678301753,-0.669861129,0.146739873,-0.057366716,-0.855676358,-0.961471985,0.384918813,0.543090437,-0.170559832,-0.155221907,-0.020837689,-0.692735558,-1.336687211,-1.615719861,-0.020837689,-0.692735558,-1.336687211,-1.615719861,1,1,1,1
62577,0.888289385,0.845519896,0.832360053,0.832360053,0.138074473,0.059048769,-0.678301753,-0.709590703,0.140733662,-0.113889163,-0.878095744,-1.009862775,0.400648973,0.499591958,-0.181325148,-0.191048949,-0.031211473,-0.733860109,-1.337282074,-1.620813884,-0.031211473,-0.733860109,-1.337282074,-1.620813884,1,1,1,1
62640,0.86525966,0.842229935,0.820845191,0.834005034,0.084786426,0.063827217,-0.684802756,-0.752839634,0.133539434,-0.167030991,-0.901345026,-1.060468839,0.420273871,0.432247591,-0.208246381,-0.258508633,-0.035245751,-0.767126848,-1.342787528,-1.629456401,-0.035245751,-0.767126848,-1.342787528,-1.629456401,1,1,1,1
62802,0.881709464,0.861969699,0.822490171,0.838939975,0.043602957,0.093705357,-0.741695041,-0.827941708,0.130333869,-0.208650409,-0.920622241,-1.103763855,0.43498545,0.349506098,-0.253253035,-0.364518294,-0.036594055,-0.783869509,-1.355358879,-1.636257573,-0.036594055,-0.783869509,-1.355358879,-1.636257573,1,1,1,1
62888,0.883354444,0.861969699,0.824135152,0.834005034,0.01970542,0.131030723,-0.784972438,-0.946190102,0.133847011,-0.235275979,-0.931400844,-1.131713907,0.437905731,0.265957344,-0.308734547,-0.504912023,-0.0412677,-0.787329095,-1.374718824,-1.636486796,-0.0412677,-0.787329095,-1.374718824,-1.636486796,1,1,1,1
62948,0.881709464,0.838939975,0.825780132,0.834005034,0.097572619,0.122035992,-0.785476731,-1.071769857,0.141570363,-0.250449682,-0.931352889,-1.142264818,0.423596375,0.19998959,-0.357990273,-0.657580505,-0.051028484,-0.78826463,-1.397602471,-1.627833086,-0.051028484,-0.78826463,-1.397602471,-1.627833086,1,1,1,1
63082,0.880064483,0.853744798,0.820845191,0.835650014,0.173769182,0.107401455,-0.675708687,-1.113550327,0.148793218,-0.259630417,-0.922796309,-1.139295701,0.390746678,0.170574487,-0.387657833,-0.777281755,-0.061771386,-0.794270157,-1.418722922,-1.610933008,-0.061771386,-0.794270157,-1.418722922,-1.610933008,1,1,1,1
63147,0.871839582,0.847164876,0.820845191,0.832360053,0.243966385,0.100975974,-0.565027467,-1.157474669,0.152070341,-0.265286315,-0.911130041,-1.129342608,0.341954637,0.18746676,-0.399281673,-0.826454487,-0.066420592,-0.803778989,-1.432508091,-1.588767783,-0.066420592,-0.803778989,-1.432508091,-1.588767783,1,1,1,1
63347,0.875129542,0.857034758,0.820845191,0.830715073,0.284459044,0.105908758,-0.490363837,-1.143575109,0.150132453,-0.268566439,-0.901922109,-1.118371911,0.284822603,0.237717822,-0.407505818,-0.818741233,-0.061884706,-0.813937439,-1.438109666,-1.566420909,-0.061884706,-0.813937439,-1.438109666,-1.566420909,1,1,1,1
63390,0.868549621,0.857034758,0.824135152,0.830715073,0.299636389,0.117109072,-0.456250791,-1.081900583,0.143444675,-0.270818524,-0.899980619,-1.108961848,0.232321596,0.294566363,-0.423486213,-0.794160389,-0.051471347,-0.822128834,-1.43907363,-1.54710589,-0.051471347,-0.822128834,-1.43907363,-1.54710589,1,1,1,1
63449,0.860324719,0.847164876,0.822490171,0.834005034,0.299636389,0.140093825,-0.452271526,-0.997443808,0.133264957,-0.273305064,-0.90653281,-1.101861566,0.196431216,0.340338862,-0.447118364,-0.776832672,-0.041168445,-0.828928632,-1.44178229,-1.532146917,-0.041168445,-0.828928632,-1.44178229,-1.532146917,1,1,1,1
63583,0.853744798,0.855389778,0.822490171,0.830715073,0.299636389,0.1418419,-0.451025958,-0.941281964,0.121873847,-0.274423453,-0.920858362,-1.097665096,0.178092063,0.366980016,-0.470745716,-0.774241707,-0.033678404,-0.836300416,-1.449152075,-1.522211649,-0.033678404,-0.836300416,-1.449152075,-1.522211649,1,1,1,1
63672,0.852099817,0.857034758,0.824135152,0.829070093,0.299636389,0.1418419,-0.451025958,-0.918630189,0.11158129,-0.269894223,-0.941108857,-1.097143921,0.16895815,0.373675799,-0.485634988,-0.785677586,-0.028579274,-0.843018058,-1.460075972,-1.518046878,-0.028579274,-0.843018058,-1.460075972,-1.518046878,1,1,1,1
63735,0.848809857,0.857034758,0.819200211,0.830715073,0.299636389,0.1418419,-0.451025958,-0.916073068,0.104977424,-0.256144257,-0.965443079,-1.100793195,0.16026681,0.365511542,-0.488880395,-0.801278386,-0.023835714,-0.848026589,-1.47285814,-1.518509209,-0.023835714,-0.848026589,-1.47285814,-1.518509209,1,1,1,1
63888,0.857034758,0.838939975,0.820845191,0.835650014,0.299636389,0.1418419,-0.451025958,-0.912994623,0.104925027,-0.233543817,-0.991178836,-1.108524392,0.148675352,0.350942915,-0.484353414,-0.812387282,-0.019446126,-0.853022908,-1.486104752,-1.521162203,-0.019446126,-0.853022908,-1.486104752,-1.521162203,1,1,1,1
63953,0.840584955,0.842229935,0.820845191,0.835650014,0.293130962,0.1418419,-0.451025958,-0.915892057,0.112094226,-0.206921897,-1.015722358,-1.119346487,0.130408646,0.338423835,-0.479501974,-0.81864367,-0.017843414,-0.861275271,-1.499945322,-1.521861576,-0.017843414,-0.861275271,-1.499945322,-1.521861576,1,1,1,1
64040,0.86361468,0.853744798,0.824135152,0.834005034,0.308262207,0.1418419,-0.451025958,-0.92709378,0.124544228,-0.182843476,-1.03636391,-1.131334509,0.098427126,0.332052968,-0.480719322,-0.82462929,-0.021829565,-0.87609559,-1.514173609,-1.518896736,-0.021829565,-0.87609559,-1.514173609,-1.518896736,1,1,1,1
64168,0.853744798,0.835650014,0.827425112,0.830715073,0.339375309,0.141956562,-0.451025958,-0.907313171,0.135826893,-0.165413779,-1.053757684,-1.144640257,0.047013858,0.332379657,-0.490517093,-0.836990774,-0.030600524,-0.897405565,-1.528149801,-1.513873309,-0.030600524,-0.897405565,-1.528149801,-1.513873309,1,1,1,1
64255,0.875129542,0.850454837,0.830715073,0.832360053,0.360959276,0.14038147,-0.451025958,-0.907313171,0.139758496,-0.154377373,-1.071366065,-1.15874521,-0.019060199,0.337005296,-0.504608324,-0.860836551,-0.040707252,-0.923896675,-1.538927662,-1.510595128,-0.040707252,-0.923896675,-1.538927662,-1.510595128,1,1,1,1
64408,0.860324719,0.857034758,0.824135152,0.834005034,0.413580769,0.120049875,-0.451025958,-0.907313171,0.134907627,-0.146773927,-1.092983098,-1.171934667,-0.087939383,0.344791858,-0.517056685,-0.896450532,-0.047888909,-0.952104906,-1.54406394,-1.513024811,-0.047888909,-0.952104906,-1.54406394,-1.513024811,1,1,1,1
64476,0.875129542,0.858679739,0.825780132,0.835650014,0.443987938,0.060382575,-0.451025958,-0.905092204,0.125270007,-0.140740218,-1.121250788,-1.181940862,-0.139077324,0.351949989,-0.524789483,-0.938321627,-0.050625663,-0.979599107,-1.543186492,-1.522866528,-0.050625663,-0.979599107,-1.543186492,-1.522866528,1,1,1,1
64566,0.860324719,0.858679739,0.822490171,0.835650014,0.44973903,0.028790093,-0.452043871,-0.889268585,0.117954839,-0.136668181,-1.156127388,-1.187881942,-0.161513321,0.349041968,-0.527959504,-0.976509646,-0.050859905,-1.004226461,-1.538899987,-1.538028415,-0.050859905,-1.004226461,-1.538899987,-1.538028415,1,1,1,1
64701,0.842229935,0.858679739,0.820845191,0.837294994,0.438266078,0.076521625,-0.488705325,-0.853675049,0.117994078,-0.13594659,-1.194273841,-1.191167097,-0.161844722,0.325348248,-0.528441771,-1.001223461,-0.051947058,-1.026008738,-1.536354482,-1.554062386,-0.051947058,-1.026008738,-1.536354482,-1.554062386,1,1,1,1
64769,0.834005034,0.858679739,0.820845191,0.834005034,0.398868214,0.12509112,-0.539004454,-0.831767711,0.124930667,-0.138786957,-1.231614707,-1.193091151,-0.152651012,0.279096476,-0.528449301,-1.004723126,-0.056617481,-1.045806816,-1.538650449,-1.565791005,-0.056617481,-1.045806816,-1.538650449,-1.565791005,1,1,1,1
64860,0.835650014,0.850454837,0.822490171,0.834005034,0.369516066,0.12509112,-0.567352999,-0.810484696,0.133761918,-0.143590564,-1.264115535,-1.193773091,-0.142583545,0.222688327,-0.529060538,-0.983088118,-0.06487402,-1.064004299,-1.546795223,-1.571739387,-0.06487402,-1.064004299,-1.546795223,-1.571739387,1,1,1,1
65011,0.852099817,0.86525966,0.81755523,0.835650014,0.346315046,0.12509112,-0.625103941,-0.81208966,0.139437192,-0.147411054,-1.290998087,-1.192771816,-0.128196105,0.17535362,-0.531097028,-0.944013008,-0.074914781,-1.080400425,-1.557568213,-1.574460702,-0.074914781,-1.080400425,-1.557568213,-1.574460702,1,1,1,1
65061,0.86361468,0.861969699,0.81755523,0.832360053,0.331617097,0.112433087,-0.696401223,-0.819874174,0.138904793,-0.14858677,-1.31420709,-1.190139696,-0.082941279,0.152240649,-0.541271423,-0.900484834,-0.085756399,-1.093514548,-1.56747632,-1.576775946,-0.085756399,-1.093514548,-1.56747632,-1.576775946,1,1,1,1
65142,0.883354444,0.86525966,0.820845191,0.835650014,0.331617097,0.09893847,-0.770642986,-0.819874174,0.131307927,-0.148405952,-1.336108957,-1.18587103,0.014273538,0.154379473,-0.564678772,-0.864927616,-0.09702161,-1.104246476,-1.574532559,-1.580069003,-0.09702161,-1.104246476,-1.574532559,-1.580069003,1,1,1,1
65275,0.876774523,0.847164876,0.830715073,0.835650014,0.331617097,0.086411677,-0.820126524,-0.819874174,0.116980668,-0.14935922,-1.355344729,-1.17950079,0.146625685,0.170981398,-0.600944619,-0.844851039,-0.109434537,-1.110890992,-1.577476489,-1.583858902,-0.109434537,-1.110890992,-1.577476489,-1.583858902,1,1,1,1
65364,0.870194601,0.843874916,0.830715073,0.834005034,0.331617097,0.069414888,-0.820126524,-0.825127934,0.098448548,-0.154709122,-1.371044834,-1.170075809,0.274997676,0.19378676,-0.641859032,-0.839405017,-0.122569553,-1.10944988,-1.576376957,-1.585822341,-0.122569553,-1.10944988,-1.576376957,-1.585822341,1,1,1,1
65496,0.86690464,0.855389778,0.829070093,0.835650014,0.323878058,0.077431587,-0.820126524,-0.819856045,0.081555957,-0.165762798,-1.382429902,-1.158120031,0.377973346,0.219126985,-0.669581071,-0.841606593,-0.135419235,-1.09857584,-1.571848014,-1.583588638,-0.135419235,-1.09857584,-1.571848014,-1.583588638,1,1,1,1
65564,0.858679739,0.855389778,0.829070093,0.832360053,0.302417845,0.089463213,-0.820126524,-0.813940121,0.072130004,-0.181737813,-1.390820219,-1.146309625,0.450314852,0.243744323,-0.661981934,-0.84700264,-0.145691025,-1.080952438,-1.564664197,-1.575162556,-0.145691025,-1.080952438,-1.564664197,-1.575162556,1,1,1,1
65624,0.847164876,0.860324719,0.827425112,0.834005034,0.283546977,0.096462454,-0.820904063,-0.813940121,0.073122814,-0.20088631,-1.393280857,-1.134635867,0.496464757,0.263472453,-0.617622701,-0.853383429,-0.15203848,-1.06538017,-1.55617025,-1.561866158,-0.15203848,-1.06538017,-1.55617025,-1.561866158,1,1,1,1
65781,0.861969699,0.843874916,0.824135152,0.827425112,0.267919175,0.096462454,-0.835801921,-0.813940121,0.081735816,-0.221935027,-1.381650561,-1.122937775,0.524348752,0.275891439,-0.561065219,-0.859730452,-0.15286752,-1.057706199,-1.548215152,-1.547096393,-0.15286752,-1.057706199,-1.548215152,-1.547096393,1,1,1,1
65870,0.86525966,0.850454837,0.824135152,0.824135152,0.2655244,0.096462454,-0.846013255,-0.813940121,0.092319151,-0.243258379,-1.349957534,-1.111114964,0.541621613,0.281393646,-0.51904641,-0.864666022,-0.1482373,-1.058536773,-1.542928655,-1.534125775,-0.1482373,-1.058536773,-1.542928655,-1.534125775,1,1,1,1
65934,0.843874916,0.850454837,0.820845191,0.829070093,0.259418659,0.1004675,-0.821873094,-0.814716245,0.101315597,-0.260443758,-1.300680016,-1.099396773,0.553725629,0.283546648,-0.502582281,-0.86721653,-0.140112645,-1.06367214,-1.541109567,-1.524116502,-0.140112645,-1.06367214,-1.541109567,-1.524116502,1,1,1,1
66088,0.853744798,0.86361468,0.822490171,0.830715073,0.230844546,0.104932165,-0.818695577,-0.797608227,0.108751187,-0.26632073,-1.244592769,-1.08643059,0.561649493,0.288360927,-0.510356309,-0.869577295,-0.131554328,-1.068754694,-1.540980001,-1.517013117,-0.131554328,-1.068754694,-1.540980001,-1.517013117,1,1,1,1
66149,0.847164876,0.852099817,0.81755523,0.830715073,0.17341887,0.110416503,-0.810465761,-0.764426592,0.115861255,-0.257131711,-1.192120666,-1.071239167,0.565028966,0.299655468,-0.533004363,-0.875607571,-0.125644351,-1.070730365,-1.538996768,-1.511877771,-0.125644351,-1.070730365,-1.538996768,-1.511877771,1,1,1,1
66214,0.852099817,0.852099817,0.820845191,0.834005034,0.129390147,0.085672316,-0.804619085,-0.748720814,0.123049324,-0.236043342,-1.147596348,-1.054537912,0.564032416,0.314706543,-0.560382133,-0.890699065,-0.122790584,-1.068682581,-1.532896447,-1.509971753,-0.122790584,-1.068682581,-1.532896447,-1.509971753,1,1,1,1
66367,0.838939975,0.853744798,0.822490171,0.830715073,0.109766687,0.003221417,-0.814576914,-0.761010133,0.13094227,-0.210936183,-1.110810764,-1.039268502,0.559397802,0.327214204,-0.584878968,-0.920466382,-0.122482066,-1.063394853,-1.523524771,-1.511898089,-0.122482066,-1.063394853,-1.523524771,-1.511898089,1,1,1,1
