Packet time, Time ms, Eeg TP9, Eeg TP10, Eeg FP1, Eeg FP2, AlphaAbs TP9, AlphaAbs TP10, AlphaAbs FP1, AlphaAbs FP2, BetaAbs TP9, BetaAbs TP10, BetaAbs FP1, BetaAbs FP2, Delta TP9, Delta TP10, Delta FP1, Delta FP2, GammaAbs TP9, GammaAbs TP10, GammaAbs FP1,GammaAbs FP2, ThetaAbs TP9, ThetaAbs TP10, ThetaAbs FP1, ThetaAbs FP2, Horseshoe tp9, Horseshoe TP10, Horseshoe FP1, Horseshoe FP2 
1438794945410212,104823,0.8389399746673027,0.7024066062410554,0.8274251122699084,0.8274251122699084,0.5336926662335753,-0.21378200123870603,-0.14600266439974022,-0.4031274571591525,0.00823027447789936,-0.22832190550369807,-0.8127331853616329,-0.7616947753406174,0.3253588380042705,0.44754061067197476,-0.07810732584581769,-0.034489764550015435,-0.9539989629063524,-1.237194594074709,-1.4454319432056173,-1.358077598806582,-0.9539989629063524,-1.237194594074709,-1.4454319432056173,-1.358077598806582,1,1,1,1
1438794945561779,104935,0.8422299353522726,0.7270813113783291,0.8290700926123933,0.8290700926123933,0.5336926662335753,-0.22047405095650005,-0.14600266439974022,-0.4031274571591525,0.0320581058513199,-0.2102344689448845,-0.8097185817488022,-0.7345663421780315,0.3377486077148371,0.4805173459742526,-0.07649299892286776,-0.037578552788368906,-0.9352067936133323,-1.255432874713086,-1.431039664439937,-1.3541075044069277,-0.9352067936133323,-1.255432874713086,-1.431039664439937,-1.3541075044069277,1,1,1,1
1438794945612214,105066,0.8340050336398481,0.7188564096659045,0.8290700926123933,0.8323600532973632,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.4031274571591525,0.04982723181748074,-0.19265205954793665,-0.8067460450687377,-0.7203688195062993,0.34069127905588836,0.49571803087057187,-0.08487493837568559,-0.05739976699249031,-0.913238390126651,-1.2739509965295739,-1.4246829532639875,-1.359031488428571,-0.913238390126651,-1.2739509965295739,-1.4246829532639875,-1.359031488428571,1,1,1,1
1438794945764547,105127,0.8405849550097877,0.7320162524057838,0.8159102498725141,0.8307150729548782,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.4031274571591525,0.060301615573669066,-0.19265205954793665,-0.8001915406143362,-0.7136681594943106,0.34307303017685936,0.49571803087057187,-0.09080819134348411,-0.08683031228529098,-0.8926969411333665,-1.2739509965295739,-1.424378345441051,-1.366409196557741,-0.8926969411333665,-1.2739509965295739,-1.424378345441051,-1.366409196557741,1,1,1,1
1438794945844773,105214,0.8323600532973632,0.7353062130907536,0.8142652695300292,0.8241351515849387,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.4031274571591525,0.06577487824828254,-0.19265205954793665,-0.7902719726322477,-0.7120145870204211,0.35001214094426836,0.49571803087057187,-0.08183045762376154,-0.1159010798733959,-0.8762679079729679,-1.2739509965295739,-1.425973743311786,-1.3738342710508291,-0.8762679079729679,-1.2739509965295739,-1.425973743311786,-1.3738342710508291,1,1,1,1
1438794945892939,105326,0.8274251122699084,0.7418861344606933,0.817555230214999,0.8257801319274235,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.4113259707501708,0.07009849482908835,-0.19265205954793665,-0.7791295261627325,-0.7135764770173705,0.3632515595754792,0.49571803087057187,-0.048034291752818474,-0.13367001120166128,-0.8638751686765235,-1.2739509965295739,-1.4259914939995841,-1.380316811692325,-0.8638751686765235,-1.2739509965295739,-1.4259914939995841,-1.380316811692325,1,1,1,1
1438794946054376,105421,0.8224901712424537,0.7320162524057838,0.8241351515849387,0.8241351515849387,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.42065843415606163,0.07908450789842937,-0.19265205954793665,-0.7663561238185221,-0.7166962574786988,0.382540117779245,0.49571803087057187,0.011449373585681315,-0.13611562834479857,-0.8503801292022953,-1.2739509965295739,-1.4201425308140627,-1.3856972282613138,-0.8503801292022953,-1.2739509965295739,-1.4201425308140627,-1.3856972282613138,1,1,1,1
1438794946118732,105480,0.8224901712424537,0.71063150795348,0.817555230214999,0.8257801319274235,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.42230700805364724,0.09664725640541218,-0.19265205954793665,-0.7517862246631184,-0.7195219326295638,0.40625961184993825,0.49571803087057187,0.08724852976145986,-0.12585598073424745,-0.8300638662872675,-1.2739509965295739,-1.4074623509653488,-1.3891176202876174,-0.8300638662872675,-1.2739509965295739,-1.4074623509653488,-1.3891176202876174,1,1,1,1
1438794946199062,105629,0.8192002105574839,0.7122764882959649,0.8159102498725141,0.8224901712424537,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.42230700805364724,0.12281538270661567,-0.19265205954793665,-0.7375193003377268,-0.7217724934178885,0.4277960386209226,0.49571803087057187,0.16102834525189003,-0.10944154132699234,-0.8016071133635645,-1.2739509965295739,-1.3913231476429424,-1.3900965613673513,-0.8016071133635645,-1.2739509965295739,-1.3913231476429424,-1.3900965613673513,1,1,1,1
1438794946346855,105712,0.8340050336398481,0.7205013900083894,0.8241351515849387,0.8224901712424537,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.42230700805364724,0.15302748010180153,-0.19265205954793665,-0.7275549879641932,-0.7251276236667966,0.4413981662138868,0.49571803087057187,0.21726490297116274,-0.09444694891317555,-0.7698162616202273,-1.2739509965295739,-1.3780982049629311,-1.3902855942772288,-0.7698162616202273,-1.2739509965295739,-1.3780982049629311,-1.3902855942772288,1,1,1,1
1438794946409632,105863,0.8307150729548782,0.7270813113783291,0.8257801319274235,0.8257801319274235,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.42230700805364724,0.18020477595927867,-0.19265205954793665,-0.7266829034102965,-0.7359191278936122,0.4388172491367796,0.49571803087057187,0.24630736280036114,-0.08985713536354631,-0.7418343179506817,-1.2739509965295739,-1.3746175318024976,-1.3956077252651748,-0.7418343179506817,-1.2739509965295739,-1.3746175318024976,-1.3956077252651748,1,1,1,1
1438794946562280,105927,0.8323600532973632,0.7287262917208139,0.8290700926123933,0.8241351515849387,0.5336926662335753,-0.22701351674988957,-0.14600266439974022,-0.42230700805364724,0.1993129762089064,-0.19265205954793665,-0.7384715102233433,-0.7629192347856981,0.4141331535268562,0.49571803087057187,0.24572210967132063,-0.10401889902663136,-0.7212351919749748,-1.2739509965295739,-1.3847156828714948,-1.413434834009521,-0.7212351919749748,-1.2739509965295739,-1.3847156828714948,-1.413434834009521,1,1,1,1
1438794946645968,106014,0.8323600532973632,0.7435311148031782,0.8307150729548782,0.8224901712424537,0.516154054760095,-0.22701351674988957,-0.15614330920268474,-0.43559602510144324,0.2094542208847563,-0.19265205954793665,-0.762076210625675,-0.8115188839000755,0.36866641138812345,0.49571803087057187,0.22117424999909668,-0.1400244005780713,-0.7081691733923411,-1.2739509965295739,-1.4073847608012116,-1.4487009953070102,-0.7081691733923411,-1.2739509965295739,-1.4073847608012116,-1.4487009953070102,1,1,1,1
1438794946711540,106142,0.8340050336398481,0.7188564096659045,0.8290700926123933,0.8159102498725141,0.45721235182875714,-0.22701351674988957,-0.20888765719162508,-0.5085861506120384,0.21141589431147634,-0.19265205954793665,-0.7918304352063759,-0.8801887583277788,0.3111978807418037,0.49571803087057187,0.18526219484722153,-0.19064385599601877,-0.7006284340712431,-1.2739509965295739,-1.4370420452473027,-1.4982576321923062,-0.7006284340712431,-1.2739509965295739,-1.4370420452473027,-1.4982576321923062,1,1,1,1
1438794946860140,106220,0.8257801319274235,0.7451760951456631,0.8241351515849387,0.8126202891875443,0.343146712927459,-0.22701351674988957,-0.35227862357956585,-0.7008863429619963,0.20671882010040823,-0.19265205954793665,-0.8202136553736376,-0.9588546677356524,0.25950868189006376,0.49571803087057187,0.15262096600163283,-0.24004594553153805,-0.695995001694272,-1.2739509965295739,-1.4642770955000128,-1.5516920181638527,-0.695995001694272,-1.2739509965295739,-1.4642770955000128,-1.5516920181638527,1,1,1,1
1438794946917959,106278,0.8126202891875443,0.7501110361731178,0.8192002105574839,0.8142652695300292,0.21223422453371357,-0.22701351674988957,-0.5155464456544496,-0.9755526160826087,0.1970967252361257,-0.19265205954793665,-0.8422203911274113,-1.0325706627354023,0.2295828561484562,0.49571803087057187,0.1332352901140168,-0.2704702010759809,-0.6917485711881409,-1.2739509965295739,-1.4803703310988452,-1.5957100765508874,-0.6917485711881409,-1.2739509965295739,-1.4803703310988452,-1.5957100765508874,1,1,1,1
1438794946998820,106426,0.817555230214999,0.7863006037077858,0.8159102498725141,0.8224901712424537,0.0720375911814228,-0.22701351674988957,-0.6977754428214815,-1.194275832841164,0.18479541801570365,-0.19265205954793665,-0.8581856012888109,-1.0911706131656795,0.2219012226493955,0.49571803087057187,0.12658881190103674,-0.27595312307429204,-0.6862624022948294,-1.2739509965295739,-1.4822312731107756,-1.6249608065936907,-0.6862624022948294,-1.2739509965295739,-1.4822312731107756,-1.6249608065936907,1,1,1,1
1438794947144788,106514,0.8192002105574839,0.7797206823378462,0.8208451908999688,0.8257801319274235,-0.058068642504114414,0.21513626087549936,-0.8115159801203962,-1.220004801040832,0.17336878119623453,-0.126301268714828,-0.8717079049101574,-1.1335213832355782,0.22292422903232642,0.36857470651068924,0.12589459627502073,-0.2632674916002518,-0.6792483305836698,-0.9285950501720595,-1.473553710785961,-1.6406994442459815,-0.6792483305836698,-0.9285950501720595,-1.473553710785961,-1.6406994442459815,1,1,1,1
1438794947232811,106601,0.8093303285025745,0.7665608395979668,0.8159102498725141,0.8224901712424537,-0.14903001761389006,0.2280942246262022,-0.8230981064638755,-1.220004801040832,0.1672309996482815,-0.09135297755495883,-0.8834868354302526,-1.1622847097289972,0.2160591393121077,0.43408959811803705,0.1264289641317686,-0.24092802793093018,-0.6713740884543179,-0.8933192738766329,-1.4612876928172918,-1.6454030974985085,-0.6713740884543179,-0.8933192738766329,-1.4612876928172918,-1.6454030974985085,1,1,1,1
1438794947298543,106729,0.8109753088450593,0.7863006037077858,0.8159102498725141,0.8224901712424537,-0.1364603140843537,0.23263368995277608,-0.8499287114294267,-1.203865054547431,0.16692772555210394,-0.0470092624941917,-0.8936463792811223,-1.1774412641124659,0.1895551383210206,0.5480794028605903,0.12320833991892777,-0.21565760023757619,-0.6641523875337559,-0.8715341843495893,-1.453418641752515,-1.6382477756715004,-0.6641523875337559,-0.8715341843495893,-1.453418641752515,-1.6382477756715004,1,1,1,1
1438794947427019,106793,0.8126202891875443,0.7830106430228159,0.8192002105574839,0.8290700926123933,-0.08031106604720105,0.23442465694497158,-0.8579370864495923,-1.186066483681826,0.16945073872854371,-0.008074294961821682,-0.9028596600956023,-1.1797330194693787,0.13836074891612773,0.6558710813781872,0.10908633195577827,-0.19502848356927197,-0.6592472173857061,-0.865824919612101,-1.453725141065625,-1.6221735169812002,-0.6592472173857061,-0.865824919612101,-1.453725141065625,-1.6221735169812002,1,1,1,1
1438794947532077,106961,0.8274251122699084,0.8027504071326348,0.8241351515849387,0.8224901712424537,-0.025909578496420387,0.23933024906710273,-0.8571386200251617,-1.1704390784654128,0.16848537270459482,0.01675158121130405,-0.9157563263978206,-1.1754170910571757,0.06360688815031115,0.7294614701766569,0.0739255185384978,-0.18569916146859428,-0.6587474996930661,-0.8744022087475051,-1.4645056567245465,-1.603709312346368,-0.6587474996930661,-0.8744022087475051,-1.4645056567245465,-1.603709312346368,1,1,1,1
1438794947679677,107048,0.835650013982333,0.7928805250777253,0.8290700926123933,0.8257801319274235,-0.024404474398356173,0.23933024906710273,-0.8571386200251617,-1.1673629699662067,0.15790546218815643,0.026190856707739903,-0.9361879647682435,-1.1708516766075872,-0.02931947218511461,0.7597323216134764,0.008080376646973532,-0.1948810646888271,-0.6650876678601081,-0.890883273335543,-1.485348705153485,-1.5898413546020875,-0.6650876678601081,-0.890883273335543,-1.485348705153485,-1.5898413546020875,1,1,1,1
1438794947725544,107089,0.8307150729548782,0.7928805250777253,0.8307150729548782,0.8224901712424537,-0.024404474398356173,0.23933024906710273,-0.8571386200251617,-1.1665135766427965,0.134023111751085,0.02162614588975246,-0.9638380173882852,-1.1692341323763191,-0.12610939606811958,0.7561820013064239,-0.08891730294229523,-0.22528057692395795,-0.6788074058074883,-0.908390065930203,-1.5135983165214677,-1.5847846560938126,-0.6788074058074883,-0.908390065930203,-1.5135983165214677,-1.5847846560938126,1,1,1,1
1438794947827113,107234,0.8208451908999688,0.8076853481600895,0.8307150729548782,0.8257801319274235,-0.024404474398356173,0.23933024906710273,-0.8857071355872537,-1.1631384963537517,0.0971121710823485,0.0074974675654456615,-0.9943764047853338,-1.1711277201827421,-0.2036168768535506,0.7369317853256756,-0.2025085500697295,-0.2708439238741251,-0.6963068439227001,-0.9254031501491555,-1.5452018585089322,-1.5885977056843283,-0.6963068439227001,-0.9254031501491555,-1.5452018585089322,-1.5885977056843283,1,1,1,1
1438794947975647,107341,0.8159102498725141,0.8208451908999688,0.8257801319274235,0.8290700926123933,-0.026480676179743184,0.23933024906710273,-0.9378695606898081,-1.1284524484683012,0.0510186508645316,-0.009080313333400914,-1.0224901247757485,-1.1747524262291547,-0.2378500665294145,0.7142572646409537,-0.299456880787429,-0.3192640844849844,-0.7118641618556341,-0.9381584503200909,-1.5754827404967908,-1.6000265595219374,-0.7118641618556341,-0.9381584503200909,-1.5754827404967908,-1.6000265595219374,1,1,1,1
1438794948018227,107381,0.8208451908999688,0.8241351515849387,0.8290700926123933,0.8274251122699084,-0.040251319000680116,0.23933024906710273,-0.9379240312469578,-1.1002774965999778,0.001145476134899414,-0.02530546827170156,-1.0459790284222852,-1.178515885170255,-0.22527531971841208,0.6901106431799606,-0.3458805317863721,-0.35837558725836777,-0.7213432980511415,-0.948133657340519,-1.5981445789729398,-1.6152588477715735,-0.7213432980511415,-0.948133657340519,-1.5981445789729398,-1.6152588477715735,1,1,1,1
1438794948078133,107532,0.8274251122699084,0.8257801319274235,0.8274251122699084,0.8241351515849387,-0.06771189595727667,0.23933024906710273,-0.9389029426588806,-1.063032276666034,-0.04630332374971181,-0.04599726439467009,-1.065258260931523,-1.1817269345433679,-0.18899214539631345,0.676900398830023,-0.34323328334020936,-0.38547541499653937,-0.7244239774887005,-0.9531855934210804,-1.6058992290513896,-1.6274917976488732,-0.7244239774887005,-0.9531855934210804,-1.6058992290513896,-1.6274917976488732,1,1,1,1
1438794948229287,107596,0.8257801319274235,0.8257801319274235,0.8274251122699084,0.8290700926123933,-0.09427539648665349,0.23933024906710273,-0.9379139035941118,-1.0365284877240084,-0.08611444586892093,-0.05555743125993663,-1.080271813922625,-1.1836444058102982,-0.1516041128135705,0.6610009387964829,-0.31770850298126757,-0.40258778702436454,-0.7238815503347344,-0.9472480002230567,-1.5949284550694598,-1.6293572025668692,-0.7238815503347344,-0.9472480002230567,-1.5949284550694598,-1.6293572025668692,1,1,1,1
1438794948314919,107679,0.8257801319274235,0.817555230214999,0.8274251122699084,0.8290700926123933,-0.10870642765612128,0.23509857743196233,-0.9651441644696684,-1.026797423526631,-0.11379639026597983,-0.05934118800444291,-1.0882592203613481,-1.184579018298885,-0.1269645419723962,0.6475445803235255,-0.2895560009841292,-0.41082249161310813,-0.7231414893912479,-0.9346440137610422,-1.5703509306884922,-1.6168224970101197,-0.7231414893912479,-0.9346440137610422,-1.5703509306884922,-1.6168224970101197,1,1,1,1
1438794948377068,107809,0.8290700926123933,0.835650013982333,0.8323600532973632,0.8323600532973632,-0.11599546525231164,0.22188095883995387,-1.0144945488370192,-1.0155134464870168,-0.1286920458488016,-0.0624139838860237,-1.0870386525839248,-1.185750679104364,-0.12025558078678243,0.640749814068129,-0.26739370684773195,-0.4118383175453987,-0.723599857099919,-0.9220073290297686,-1.5437004856146788,-1.5928313166597203,-0.723599857099919,-0.9220073290297686,-1.5437004856146788,-1.5928313166597203,1,1,1,1
1438794948527518,107894,0.8290700926123933,0.817555230214999,0.8307150729548782,0.8307150729548782,-0.11599546525231164,0.18521326078532196,-1.0206542085944252,-1.0155134464870168,-0.13427908426594173,-0.06864783230656712,-1.079448740630229,-1.1883241047771211,-0.12962324850847093,0.6356578950650943,-0.25264036543358404,-0.40844630389530295,-0.7263256117651106,-0.917801394758654,-1.52483590558328,-1.5634640382201173,-0.7263256117651106,-0.917801394758654,-1.52483590558328,-1.5634640382201173,1,1,1,1
1438794948611767,108028,0.8340050336398481,0.8323600532973632,0.8290700926123933,0.8323600532973632,-0.11599546525231164,0.08954535743968461,-1.0120384175616175,-1.023352258370925,-0.13716543454001234,-0.07832237332457147,-1.073097465772109,-1.1933592877785257,-0.1469636136095059,0.6239098099138864,-0.24483012474790558,-0.4081265316518604,-0.7302911787019399,-0.9235801458654425,-1.5165422318812738,-1.5372968686549784,-0.7302911787019399,-0.9235801458654425,-1.5165422318812738,-1.5372968686549784,1,1,1,1
1438794948747104,108118,0.8307150729548782,0.8307150729548782,0.8274251122699084,0.8340050336398481,-0.1226101593367161,-0.02965191696777258,-1.0144228848789107,-1.0491883818511212,-0.14411613786437003,-0.09085576100683064,-1.073474573416961,-1.1994760642051245,-0.16119049688784412,0.5905287361324522,-0.24474427336016935,-0.42013516280502605,-0.7340246963628749,-0.9367885455508711,-1.5138248145785702,-1.52039398242286,-0.7340246963628749,-0.9367885455508711,-1.5138248145785702,-1.52039398242286,1,1,1,1
1438794948816040,108179,0.8224901712424537,0.8405849550097877,0.8241351515849387,0.8372949943248179,-0.10869472842285909,-0.19466178357498307,-1.0206605164712503,-1.0748515287967575,-0.15752727912718467,-0.10567589691193593,-1.0819986326203006,-1.2036457180164368,-0.16413222124574245,0.5180561098956714,-0.25247671247479164,-0.45132963277370286,-0.7374131810839727,-0.9484516455886082,-1.5093945448860786,-1.5161129171830119,-0.7374131810839727,-0.9484516455886082,-1.5093945448860786,-1.5161129171830119,1,1,1,1
1438794948899009,108335,0.8307150729548782,0.8307150729548782,0.8290700926123933,0.8323600532973632,-0.07247151500317327,-0.2693729925166781,-1.0437761037331188,-1.0829586352817322,-0.17503746868109946,-0.12049242438443336,-1.0960095848888116,-1.2034026438455898,-0.15914197809842398,0.39445052358601496,-0.2666477072208769,-0.5045679656566897,-0.7417819928833992,-0.9541207045823519,-1.4984852096910084,-1.5241360355807119,-0.7417819928833992,-0.9541207045823519,-1.4984852096910084,-1.5241360355807119,1,1,1,1
1438794949054023,108424,0.8290700926123933,0.8340050336398481,0.8323600532973632,0.8274251122699084,-0.052759487956441656,-0.3027538757232144,-1.0601281867026455,-1.0829586352817322,-0.19242500118588735,-0.132756345200244,-1.1118091094648648,-1.1976189235559895,-0.15553685225456856,0.21349567347477474,-0.28202744221541054,-0.571938360288677,-0.7497961239801473,-0.9522358338301024,-1.4817118221120025,-1.5393950322968806,-0.7497961239801473,-0.9522358338301024,-1.4817118221120025,-1.5393950322968806,1,1,1,1
1438794949121317,108483,0.8323600532973632,0.8241351515849387,0.8307150729548782,0.8307150729548782,-0.09966432843573755,-0.3359039270985128,-1.0822588550042935,-1.0867523425266696,-0.20502951903258904,-0.14073249244650757,-1.1271108018760863,-1.1877617770750724,-0.1613590140155584,0.0027993721641950096,-0.2966541021412257,-0.6352170665574514,-0.7616460436935075,-0.9456650114607237,-1.46190799445699,-1.553526119804666,-0.7616460436935075,-0.9456650114607237,-1.46190799445699,-1.553526119804666,1,1,1,1
1438794949203252,108633,0.8340050336398481,0.8257801319274235,0.8274251122699084,0.8340050336398481,-0.16088470911751268,-0.3608501500258029,-1.0702339321297651,-1.098103613655497,-0.20935793419581375,-0.14174728115204563,-1.141000212878397,-1.1746976959756013,-0.18050349246107247,-0.16767466891277566,-0.31262388365778243,-0.6747885688019497,-0.7739715755681498,-0.9381454021177549,-1.44221312660639,-1.5594534519091146,-0.7739715755681498,-0.9381454021177549,-1.44221312660639,-1.5594534519091146,1,1,1,1
1438794949352527,108718,0.8307150729548782,0.8109753088450593,0.8192002105574839,0.835650013982333,-0.13547715397615692,-0.3475024635703662,-0.9757891805748425,-1.1109370379095886,-0.20453253264182758,-0.13636613568263828,-1.1539297637529067,-1.158248343043899,-0.213268916461215,-0.2613273088695557,-0.3326963881504736,-0.686199144911324,-0.7838653842702693,-0.9286176099405338,-1.4253366208667146,-1.555981024881747,-0.7838653842702693,-0.9286176099405338,-1.4253366208667146,-1.555981024881747,1,1,1,1
1438794949395138,108760,0.8323600532973632,0.8241351515849387,0.8208451908999688,0.8389399746673027,-0.04657826518473351,-0.23648794705655035,-0.9038554529174538,-1.1157931541327635,-0.19230761868990615,-0.13020873939070857,-1.1652909470295332,-1.1396069937832742,-0.26315978200199336,-0.30922103155701647,-0.3546568991812541,-0.6776897378821445,-0.7895070815945585,-0.919035237953036,-1.4123202593564397,-1.5452439765504093,-0.7895070815945585,-0.919035237953036,-1.4123202593564397,-1.5452439765504093,1,1,1,1
1438794949498269,108908,0.8504548370646972,0.8109753088450593,0.8372949943248179,0.8241351515849387,-0.008157853442358195,-0.05159864204469496,-0.8896858312014971,-1.1199234407749892,-0.17609463600257183,-0.1249332956436468,-1.173127870196721,-1.1215540827480315,-0.3349901869211178,-0.31918178195862945,-0.37386346331757575,-0.6594573063193608,-0.7901939130219369,-0.9091523304252119,-1.4035486787529248,-1.5329878692532088,-0.7901939130219369,-0.9091523304252119,-1.4035486787529248,-1.5329878692532088,1,1,1,1
1438794949647279,109016,0.8438749156947576,0.817555230214999,0.8307150729548782,0.8224901712424537,0.01774749138510665,0.12341345436670031,-0.8857520701086388,-1.1266445702645256,-0.1607720044374081,-0.12043469169796153,-1.1732679939870216,-1.1055720562485063,-0.4270529492081411,-0.30586446943847095,-0.3814023452568794,-0.6277173091775697,-0.7860322098559219,-0.905158140788381,-1.4004394012741566,-1.5256848330976043,-0.7860322098559219,-0.905158140788381,-1.4004394012741566,-1.5256848330976043,1,1,1,1
1438794949693865,109166,0.8471648763797273,0.8224901712424537,0.835650013982333,0.8224901712424537,0.03643950523306959,0.24556898982174952,-0.8888865531660732,-1.1301556206362822,-0.15019668938598502,-0.1160664050819287,-1.163573935473925,-1.091438023215031,-0.5269097573300386,-0.2938555862036996,-0.37111353491844884,-0.579051724890809,-0.7787292888962882,-0.9098820171622385,-1.4039912982242027,-1.5278661197732486,-0.7787292888962882,-0.9098820171622385,-1.4039912982242027,-1.5278661197732486,1,1,1,1
1438794949843754,109206,0.8422299353522726,0.8142652695300292,0.835650013982333,0.8323600532973632,0.04164110785743772,0.30229304089074827,-0.9027016365213724,-1.0649191200995947,-0.14565462676387833,-0.10837608882906996,-1.1460983695444888,-1.0767998866662767,-0.5987676223439221,-0.29985850764345173,-0.33941705719566384,-0.5147770767937316,-0.7716605489834559,-0.9221882340533255,-1.4144920743862572,-1.540554147571508,-0.7716605489834559,-0.9221882340533255,-1.4144920743862572,-1.540554147571508,1,1,1,1
1438794949944882,109315,0.8455198960372424,0.8685496208320311,0.8389399746673027,0.8389399746673027,0.04164110785743772,0.32484534700980455,-0.9123572541463053,-0.9771721405510702,-0.14660085180307036,-0.0962179575274517,-1.1268900013867131,-1.059586366273878,-0.5838047573359694,-0.33315503540682717,-0.291678233798625,-0.44069084371502665,-0.7684169018358865,-0.9382804640735825,-1.4293757639654538,-1.5615233508512465,-0.7684169018358865,-0.9382804640735825,-1.4293757639654538,-1.5615233508512465,1,1,1,1
1438794949993279,109429,0.835650013982333,0.8817094635719104,0.8372949943248179,0.8471648763797273,0.04164110785743772,0.3337024922109802,-0.9044408480093665,-0.8317624067625782,-0.1516794312698934,-0.08186568186858754,-1.1091731996534142,-1.0385422917992204,-0.4930452936717986,-0.3736357388880371,-0.24438231847409234,-0.3665151863532664,-0.7708651742724296,-0.952624812906572,-1.443958655675675,-1.5859948086989955,-0.7708651742724296,-0.952624812906572,-1.443958655675675,-1.5859948086989955,1,1,1,1
1438794950148546,109513,0.8340050336398481,0.8767745225444556,0.8389399746673027,0.835650013982333,0.04164110785743772,0.3337024922109802,-0.8906699023597064,-0.6934553902655927,-0.1589053479422373,-0.06961070338986128,-1.0903329741753933,-1.014632695688792,-0.38754699954952176,-0.3466168353735333,-0.2104655874227894,-0.2982239474120024,-0.7791898293573493,-0.9631514332020811,-1.4531962047660045,-1.6091425700978048,-0.7791898293573493,-0.9631514332020811,-1.4531962047660045,-1.6091425700978048,1,1,1,1
1438794950210488,109576,0.8405849550097877,0.8767745225444556,0.8340050336398481,0.835650013982333,0.04164110785743772,0.3337024922109802,-0.8808144486251254,-0.6026828939757497,-0.16754494455637514,-0.06731263352884435,-1.0673353040852025,-0.9892083218908496,-0.30755133187181405,-0.1590790444470273,-0.19523003962871058,-0.2351367848725375,-0.7919069601733062,-0.9729468349357653,-1.453643905498575,-1.6269992787809058,-0.7919069601733062,-0.9729468349357653,-1.453643905498575,-1.6269992787809058,1,1,1,1
1438794950274593,109730,0.8192002105574839,0.8603247191196066,0.8257801319274235,0.8389399746673027,0.04164110785743772,0.3337024922109802,-0.8747005575289399,-0.5713524091712473,-0.1779545258111436,-0.07942656947665491,-1.0380028402734256,-0.9637712473457848,-0.26316024252839754,0.12462720436917585,-0.19557936119033714,-0.17457528707762704,-0.8072127221707642,-0.9833707321169654,-1.4458247073282406,-1.635651420992472,-0.8072127221707642,-0.9833707321169654,-1.4458247073282406,-1.635651420992472,1,1,1,1
1438794950428550,109795,0.8307150729548782,0.8685496208320311,0.8307150729548782,0.8389399746673027,0.04164110785743772,0.3337024922109802,-0.8724409793231782,-0.5493040382030369,-0.1912632285699275,-0.10304043029646144,-1.003625623507113,-0.9411683185627732,-0.24801067140329802,0.37723038437734757,-0.20355564275481242,-0.11687972663786207,-0.8223034194838064,-0.9913172140557684,-1.4322994804257954,-1.6325241897999065,-0.8223034194838064,-0.9913172140557684,-1.4322994804257954,-1.6325241897999065,1,1,1,1
1438794950492964,109855,0.8208451908999688,0.8553897780921519,0.8290700926123933,0.8389399746673027,0.027476960619574674,0.3337024922109802,-0.8713395956055422,-0.5421483995412528,-0.20853461728966635,-0.13242595062026888,-0.9674853581661257,-0.9240352625245967,-0.24848770242376672,0.5593213409868057,-0.21013082698582813,-0.06520690458806239,-0.8332137418288339,-0.9926564560224264,-1.416086757738734,-1.6198254212249126,-0.8332137418288339,-0.9926564560224264,-1.416086757738734,-1.6198254212249126,1,1,1,1
1438794950593680,110007,0.8372949943248179,0.8586797387771217,0.835650013982333,0.8290700926123933,-0.0012651517977521848,0.3337024922109802,-0.8713395956055422,-0.5421483995412528,-0.22999248964522157,-0.15810463941574657,-0.9323739905709896,-0.9127691087522042,-0.25154917086648926,0.6751688877156443,-0.20904440387060774,-0.025918463683683203,-0.8364708098483882,-0.9860392011797297,-1.4007355859561443,-1.604127566669665,-0.8364708098483882,-0.9860392011797297,-1.4007355859561443,-1.604127566669665,1,1,1,1
1438794950726280,110099,0.8241351515849387,0.835650013982333,0.8224901712424537,0.8290700926123933,-0.00947302337223424,0.3337024922109802,-0.8739618309161992,-0.5374906805778236,-0.25542459393990485,-0.17278408191088157,-0.900700972921126,-0.9063230630514282,-0.24786992231880192,0.738236654472352,-0.19784603637500697,-0.0013853518297625338,-0.8334785170809418,-0.9761456806471999,-1.3881992281811149,-1.5918038900598979,-0.8334785170809418,-0.9761456806471999,-1.3881992281811149,-1.5918038900598979,1,1,1,1
1438794950796240,110224,0.817555230214999,0.8488098567222122,0.8224901712424537,0.8257801319274235,0.021808522960923702,0.3337024922109802,-0.8749792634726593,-0.5287892114797248,-0.2838226317299812,-0.17634829471022456,-0.872934176943986,-0.9038631208299263,-0.2348558827278026,0.7654868688474102,-0.1802713289437986,0.010264301938219639,-0.8282600443400466,-0.9745430087858787,-1.3779543549122928,-1.5863282150227638,-0.8282600443400466,-0.9745430087858787,-1.3779543549122928,-1.5863282150227638,1,1,1,1
