Time ms,AlphaAbs0,AlphaAbs1,AlphaAbs2,AlphaAbs3, BetaAbs0, BetaAbs1, BetaAbs2, BetaAbs3, DeltaAbs0, DeltaAbs1, DeltaAbs2, DeltaAbs3, GammaAbs0, GammaAbs1, GammaAbs2, GammaAbs3, ThetaAbs0, ThetaAbs1, ThetaAbs2, ThetaAbs3, Horseshoe0, Horseshoe1, Horseshoe2, Horseshoe4 
92510,-0.224850431,-0.437695535,-0.477697362,-0.404442753,-0.102947896,-0.60041373,-0.315544138,0.302911315,0.439479658,-0.108907058,0.435922014,0.610818506,-0.940366758,-0.997241206,-0.615285393,-0.257041322,-0.940366758,-0.997241206,-0.615285393,-0.257041322,1,1,1,1
92590,-0.224850431,-0.4197441,-0.474951303,-0.404442753,-0.102947896,-0.609348368,-0.297509454,0.302911315,0.439479658,-0.101442841,0.446002379,0.610818506,-0.940366758,-1.030838548,-0.615039102,-0.257041322,-0.940366758,-1.030838548,-0.615039102,-0.257041322,1,1,1,1
92668,-0.224850431,-0.43414289,-0.461839034,-0.404442753,-0.102947896,-0.61934803,-0.290919145,0.302911315,0.439479658,-0.088583686,0.425677974,0.610818506,-0.940366758,-1.060567807,-0.6176593,-0.257041322,-0.940366758,-1.060567807,-0.6176593,-0.257041322,1,1,1,1
92795,-0.224850431,-0.477455027,-0.433414231,-0.404442753,-0.102947896,-0.629855452,-0.288969758,0.302911315,0.439479658,-0.064741119,0.386725769,0.610818506,-0.940366758,-1.085437948,-0.618604251,-0.257041322,-0.940366758,-1.085437948,-0.618604251,-0.257041322,1,1,1,1
92873,-0.224850431,-0.48799135,-0.418481899,-0.404442753,-0.102947896,-0.637752894,-0.285655771,0.302911315,0.439479658,-0.026808949,0.347319112,0.610818506,-0.940366758,-1.102920112,-0.612756937,-0.257041322,-0.940366758,-1.102920112,-0.612756937,-0.257041322,1,1,1,1
93015,-0.224850431,-0.479321487,-0.404837125,-0.404442753,-0.102947896,-0.639185782,-0.278788241,0.302911315,0.439479658,0.025054207,0.321047615,0.610818506,-0.940366758,-1.106924231,-0.596650814,-0.257041322,-0.940366758,-1.106924231,-0.596650814,-0.257041322,1,1,1,1
93094,-0.224850431,-0.405045035,-0.404837125,-0.404442753,-0.102947896,-0.629688497,-0.268719707,0.302911315,0.439479658,0.087551407,0.309093278,0.610818506,-0.940366758,-1.088959696,-0.572449704,-0.257041322,-0.940366758,-1.088959696,-0.572449704,-0.257041322,1,1,1,1
93175,-0.224850431,-0.28998283,-0.399211253,0.036790626,-0.102947896,-0.607096449,-0.25662999,0.00439281,0.439479658,0.15549786,0.302966653,0.220156153,-0.940366758,-1.049474144,-0.545827926,-0.28623337,-0.940366758,-1.049474144,-0.545827926,-0.28623337,1,1,1,1
93322,-0.224850431,-0.158935968,-0.358176959,0.147462772,-0.102947896,-0.573764682,-0.243238044,0.018289679,0.439479658,0.220012985,0.296280546,0.221356666,-0.940366758,-1.000141492,-0.521658849,-0.304114886,-0.940366758,-1.000141492,-0.521658849,-0.304114886,1,1,1,1
93383,-0.224850431,-0.120342781,-0.291957353,0.147462772,-0.102947896,-0.537435542,-0.230158991,0.018289679,0.439479658,0.273047954,0.289205614,0.221356666,-0.940366758,-0.956467695,-0.501443623,-0.304114886,-0.940366758,-0.956467695,-0.501443623,-0.304114886,1,1,1,1
93441,-0.224850431,-0.11649323,-0.264486676,0.147462772,-0.102947896,-0.50598516,-0.220888818,0.018289679,0.439479658,0.308993004,0.280442037,0.221356666,-0.940366758,-0.928890765,-0.485116808,-0.304114886,-0.940366758,-0.928890765,-0.485116808,-0.304114886,1,1,1,1
93608,-0.224850431,-0.11649323,-0.264923064,0.147462772,-0.102947896,-0.485442093,-0.220410492,0.018289679,0.439479658,0.328256388,0.259148457,0.221356666,-0.940366758,-0.918727605,-0.473284128,-0.304114886,-0.940366758,-0.918727605,-0.473284128,-0.304114886,1,1,1,1
93687,-0.224850431,-0.11649323,-0.257778498,0.147462772,-0.102947896,-0.476557297,-0.233262369,0.018289679,0.439479658,0.33521225,0.207021817,0.221356666,-0.940366758,-0.921460677,-0.467053094,-0.304114886,-0.940366758,-0.921460677,-0.467053094,-0.304114886,1,1,1,1
93748,-0.224850431,-0.11649323,-0.248156164,0.147462772,-0.102947896,-0.476599024,-0.259575037,0.018289679,0.439479658,0.336298911,0.104727046,0.221356666,-0.940366758,-0.93015352,-0.468103564,-0.304114886,-0.940366758,-0.93015352,-0.468103564,-0.304114886,1,1,1,1
93894,-0.224850431,-0.11649323,-0.240617537,0.147462772,-0.102947896,-0.48215639,-0.293518061,0.018289679,0.439479658,0.336601182,-0.057951114,0.221356666,-0.940366758,-0.938702187,-0.477318792,-0.304114886,-0.940366758,-0.938702187,-0.477318792,-0.304114886,1,1,1,1
94000,-0.224850431,-0.11649323,-0.225153066,0.147462772,-0.102947896,-0.489243752,-0.324926865,0.018289679,0.439479658,0.336304993,-0.269349274,0.221356666,-0.940366758,-0.944092155,-0.493138848,-0.304114886,-0.940366758,-0.944092155,-0.493138848,-0.304114886,1,1,1,1
94144,-0.224850431,-0.11649323,-0.198643399,0.147462772,-0.102947896,-0.494636968,-0.343648197,0.018289679,0.439479658,0.336300428,-0.458451643,0.221356666,-0.940366758,-0.944615603,-0.511475204,-0.304114886,-0.940366758,-0.944615603,-0.511475204,-0.304114886,1,1,1,1
94184,-0.224850431,-0.11649323,-0.167521322,0.146614058,-0.102947896,-0.497182219,-0.345383679,-0.00501615,0.439479658,0.337482849,-0.520791718,0.199142277,-0.940366758,-0.940255736,-0.526160469,-0.301993222,-0.940366758,-0.940255736,-0.526160469,-0.301993222,1,1,1,1
94311,-0.224850431,-0.11649323,-0.138409449,0.146614058,-0.102947896,-0.497063066,-0.331897408,-0.00501615,0.439479658,0.338001953,-0.474497402,0.199142277,-0.940366758,-0.933016156,-0.533500718,-0.301993222,-0.940366758,-0.933016156,-0.533500718,-0.301993222,1,1,1,1
94430,-0.224850431,-0.11649323,-0.119224954,0.146614058,-0.102947896,-0.496390556,-0.306933667,-0.00501615,0.439479658,0.333226303,-0.398320496,0.199142277,-0.940366758,-0.927421196,-0.533804458,-0.301993222,-0.940366758,-0.927421196,-0.533804458,-0.301993222,1,1,1,1
94484,-0.224850431,-0.11649323,-0.112362309,0.146614058,-0.102947896,-0.497303875,-0.277027161,-0.00501615,0.439479658,0.31959578,-0.324101691,0.199142277,-0.940366758,-0.929788522,-0.53336467,-0.301993222,-0.940366758,-0.929788522,-0.53336467,-0.301993222,1,1,1,1
94541,-0.224850431,-0.11649323,-0.110709309,0.146614058,-0.102947896,-0.503313909,-0.250052238,-0.00501615,0.439479658,0.295784918,-0.246537179,0.199142277,-0.940366758,-0.945877805,-0.539116825,-0.301993222,-0.940366758,-0.945877805,-0.539116825,-0.301993222,1,1,1,1
94702,-0.224850431,-0.11649323,-0.11037092,0.146614058,-0.102947896,-0.516724518,-0.230128676,-0.00501615,0.439479658,0.261534008,-0.16231802,0.199142277,-0.940366758,-0.97669548,-0.555070923,-0.301993222,-0.940366758,-0.97669548,-0.555070923,-0.301993222,1,1,1,1
94757,-0.224850431,-0.133871944,-0.11037092,0.146614058,-0.102947896,-0.535806492,-0.216727933,-0.00501615,0.439479658,0.226329521,-0.083396703,0.199142277,-0.940366758,-1.013685295,-0.580088199,-0.301993222,-0.940366758,-1.013685295,-0.580088199,-0.301993222,1,1,1,1
94859,-0.224850431,-0.21978907,-0.1246217,0.146614058,-0.102947896,-0.552356775,-0.205164169,-0.00501615,0.439479658,0.209505985,-0.022406133,0.199142277,-0.940366758,-1.03981149,-0.608529128,-0.301993222,-0.940366758,-1.03981149,-0.608529128,-0.301993222,1,1,1,1
95002,-0.224850431,-0.323431644,-0.147122579,0.146614058,-0.102947896,-0.555999202,-0.191623275,-0.00501615,0.439479658,0.224974895,0.018100468,0.199142277,-0.940366758,-1.03994551,-0.633124513,-0.301993222,-0.940366758,-1.03994551,-0.633124513,-0.301993222,1,1,1,1
95061,-0.224850431,-0.379893516,-0.189087213,0.146614058,-0.102947896,-0.542493503,-0.17639653,-0.00501615,0.439479658,0.264225559,0.048788187,0.199142277,-0.940366758,-1.016708098,-0.646822386,-0.301993222,-0.940366758,-1.016708098,-0.646822386,-0.301993222,1,1,1,1
95228,-0.224850431,-0.409771451,-0.236473107,0.146614058,-0.102947896,-0.517070648,-0.162505107,-0.00501615,0.439479658,0.306544187,0.082841699,0.199142277,-0.940366758,-0.985334808,-0.647907,-0.301993222,-0.940366758,-0.985334808,-0.647907,-0.301993222,1,1,1,1
95295,-0.224850431,-0.407444606,-0.247564901,0.146614058,-0.102947896,-0.490221444,-0.153423866,-0.00501615,0.439479658,0.335839718,0.125195923,0.199142277,-0.940366758,-0.959628488,-0.639054648,-0.301993222,-0.940366758,-0.959628488,-0.639054648,-0.301993222,1,1,1,1
95375,-0.224850431,-0.407444606,-0.248024371,0.146614058,-0.102947896,-0.469792456,-0.151034348,-0.00501615,0.439479658,0.348532706,0.166982704,0.199142277,-0.940366758,-0.944362397,-0.624399159,-0.301993222,-0.940366758,-0.944362397,-0.624399159,-0.301993222,1,1,1,1
95517,-0.224850431,-0.407444606,-0.248024371,0.146614058,-0.102947896,-0.458409162,-0.155154134,-0.00501615,0.439479658,0.351008375,0.198748845,0.199142277,-0.940366758,-0.938370772,-0.608248691,-0.301993222,-0.940366758,-0.938370772,-0.608248691,-0.301993222,1,1,1,1
95574,-0.224850431,-0.407444606,-0.248024371,0.146614058,-0.102947896,-0.455363725,-0.16524701,-0.00501615,0.439479658,0.349076549,0.216251665,0.199142277,-0.940366758,-0.938690644,-0.59348004,-0.301993222,-0.940366758,-0.938690644,-0.59348004,-0.301993222,1,1,1,1
95650,-0.224850431,-0.407444606,-0.248024371,0.146614058,-0.102947896,-0.457836099,-0.180495199,-0.00501615,0.439479658,0.344901581,0.22697991,0.199142277,-0.940366758,-0.942800899,-0.583051628,-0.301993222,-0.940366758,-0.942800899,-0.583051628,-0.301993222,1,1,1,1
95815,-0.224850431,-0.410683496,-0.251514984,0.146614058,-0.102947896,-0.462808792,-0.201304457,-0.00501615,0.439479658,0.339086231,0.243623815,0.199142277,-0.940366758,-0.949032406,-0.579265038,-0.301993222,-0.940366758,-0.949032406,-0.579265038,-0.301993222,1,1,1,1
95871,-0.224850431,-0.401768238,-0.257035606,0.146614058,-0.102947896,-0.467361761,-0.229152672,-0.00501615,0.439479658,0.334160438,0.272678141,0.199142277,-0.940366758,-0.954096404,-0.58181168,-0.301993222,-0.940366758,-0.954096404,-0.58181168,-0.301993222,1,1,1,1
95950,-0.224850431,-0.415200985,-0.299314563,0.146614058,-0.102947896,-0.470600706,-0.26384234,-0.00501615,0.439479658,0.329527327,0.311167109,0.199142277,-0.940366758,-0.955815229,-0.5865842,-0.301993222,-0.940366758,-0.955815229,-0.5865842,-0.301993222,1,1,1,1
96115,-0.224850431,-0.428977784,-0.382525859,0.146614058,-0.102947896,-0.474579025,-0.302769921,-0.00501615,0.439479658,0.321811058,0.346941058,0.199142277,-0.940366758,-0.955211013,-0.588771003,-0.301993222,-0.940366758,-0.955211013,-0.588771003,-0.301993222,1,1,1,1
96155,-0.224850431,-0.428977784,-0.470962138,0.146614058,-0.102947896,-0.482646113,-0.343839408,-0.00501615,0.439479658,0.310179406,0.369883709,0.199142277,-0.940366758,-0.955494756,-0.585890699,-0.301993222,-0.940366758,-0.955494756,-0.585890699,-0.301993222,1,1,1,1
96327,-0.366808813,-0.428977784,-0.510710075,0.061571642,-0.052690094,-0.498688292,-0.38779681,0.016700336,0.370431354,0.292539223,0.378495469,0.344057469,-0.898516667,-0.96135384,-0.579349501,-0.167712508,-0.898516667,-0.96135384,-0.579349501,-0.167712508,1,1,1,1
96389,-0.315818715,-0.404076784,-0.512075321,0.107306335,-0.070112554,-0.52576465,-0.438988467,0.024807679,0.402525146,0.265665626,0.378367864,0.363781027,-0.883764029,-0.975143981,-0.573098698,-0.18598208,-0.883764029,-0.975143981,-0.573098698,-0.18598208,1,1,1,1
96470,-0.241589613,-0.328424669,-0.517293693,0.144148944,-0.082963037,-0.563342763,-0.499267136,0.028652007,0.436856325,0.227114223,0.375888181,0.376054109,-0.863473089,-0.99286062,-0.570268896,-0.207725845,-0.863473089,-0.99286062,-0.570268896,-0.207725845,1,1,1,1
96593,-0.187766105,-0.263241004,-0.545533558,0.15649145,-0.087033994,-0.606313193,-0.564148552,0.03352108,0.479690843,0.179363745,0.3697512,0.386445768,-0.845252166,-1.004352533,-0.571199197,-0.227936539,-0.845252166,-1.004352533,-0.571199197,-0.227936539,1,1,1,1
96673,-0.187766105,-0.220120586,-0.585383167,0.15649145,-0.087033994,-0.647688524,-0.622347965,0.03352108,0.479690843,0.133001287,0.35861888,0.386445768,-0.845252166,-0.999765202,-0.57385325,-0.227936539,-0.845252166,-0.999765202,-0.57385325,-0.227936539,1,1,1,1
96749,-0.187766105,-0.209459985,-0.614288422,0.15649145,-0.087033994,-0.680698233,-0.66165716,0.03352108,0.479690843,0.100746806,0.347425408,0.386445768,-0.845252166,-0.977443047,-0.574833897,-0.227936539,-0.845252166,-0.977443047,-0.574833897,-0.227936539,1,1,1,1
96897,-0.187766105,-0.217272212,-0.648891606,0.15649145,-0.087033994,-0.701836109,-0.679191434,0.03352108,0.479690843,0.090130275,0.35057901,0.386445768,-0.845252166,-0.944838766,-0.570190978,-0.227936539,-0.845252166,-0.944838766,-0.570190978,-0.227936539,1,1,1,1
96961,-0.187766105,-0.222981417,-0.590426757,0.15649145,-0.087033994,-0.709482917,-0.681607825,0.03352108,0.479690843,0.09518238,0.379085653,0.386445768,-0.845252166,-0.910989575,-0.558090787,-0.227936539,-0.845252166,-0.910989575,-0.558090787,-0.227936539,1,1,1,1
97048,-0.187766105,-0.225235313,-0.526596433,0.15649145,-0.087033994,-0.702528976,-0.674191158,0.03352108,0.479690843,0.10848577,0.430151129,0.386445768,-0.845252166,-0.882041843,-0.541137655,-0.227936539,-0.845252166,-0.882041843,-0.541137655,-0.227936539,1,1,1,1
97195,-0.187766105,-0.225948408,-0.470900504,0.15649145,-0.087033994,-0.683283484,-0.66203065,0.03352108,0.479690843,0.125066563,0.485720677,0.386445768,-0.845252166,-0.859917939,-0.524604959,-0.227936539,-0.845252166,-0.859917939,-0.524604959,-0.227936539,1,1,1,1
97253,-0.197288665,-0.225661273,-0.399199665,0.15649145,-0.101184885,-0.659508391,-0.646573373,0.052632592,0.470785,0.143228818,0.529947864,0.368116999,-0.837344649,-0.842983726,-0.513561704,-0.227146152,-0.837344649,-0.842983726,-0.513561704,-0.227146152,1,1,1,1
97417,-0.197288665,-0.226600305,-0.316753071,0.151044857,-0.118262324,-0.640904171,-0.628669072,0.069073354,0.478047231,0.159895851,0.556392251,0.371604499,-0.830108796,-0.830219029,-0.510534221,-0.235338512,-0.830108796,-0.830219029,-0.510534221,-0.235338512,1,1,1,1
97497,-0.197288665,-0.227928022,-0.266875394,0.13605736,-0.136304754,-0.634164409,-0.610069562,0.078652659,0.509468561,0.172838332,0.563365241,0.396461445,-0.819979737,-0.820516428,-0.515425389,-0.256213616,-0.819979737,-0.820516428,-0.515425389,-0.256213616,1,1,1,1
97559,-0.197288665,-0.227928022,-0.242511764,0.13605736,-0.136304754,-0.638652652,-0.591611716,0.078652659,0.509468561,0.182660561,0.555092737,0.396461445,-0.819979737,-0.812151519,-0.525819487,-0.256213616,-0.819979737,-0.812151519,-0.525819487,-0.256213616,1,1,1,1
97702,-0.197288665,-0.227928022,-0.216152778,0.13605736,-0.136304754,-0.646604007,-0.56957455,0.078652659,0.509468561,0.189231506,0.537655543,0.396461445,-0.819979737,-0.804648022,-0.538403274,-0.256213616,-0.819979737,-0.804648022,-0.538403274,-0.256213616,1,1,1,1
97780,-0.197288665,-0.227928022,-0.144416713,0.13605736,-0.136304754,-0.648521919,-0.536586235,0.078652659,0.509468561,0.189419631,0.518277268,0.396461445,-0.819979737,-0.797333681,-0.548575091,-0.256213616,-0.819979737,-0.797333681,-0.548575091,-0.256213616,1,1,1,1
97836,-0.197288665,-0.187932661,-0.091731748,0.13605736,-0.136304754,-0.632757032,-0.488958686,0.078652659,0.509468561,0.180987415,0.502963681,0.396461445,-0.819979737,-0.789782284,-0.550292733,-0.256213616,-0.819979737,-0.789782284,-0.550292733,-0.256213616,1,1,1,1
97996,-0.197288665,-0.11333479,-0.07339983,0.13605736,-0.136304754,-0.59800517,-0.433350399,0.078652659,0.509468561,0.162463441,0.494288487,0.396461445,-0.819979737,-0.782969616,-0.537655476,-0.256213616,-0.819979737,-0.782969616,-0.537655476,-0.256213616,1,1,1,1
98075,-0.197288665,0.009093975,-0.044538468,0.13605736,-0.136304754,-0.554168536,-0.381320539,0.078652659,0.509468561,0.138513642,0.495019445,0.396461445,-0.819979737,-0.778917667,-0.510371354,-0.256213616,-0.819979737,-0.778917667,-0.510371354,-0.256213616,1,1,1,1
98152,-0.197288665,0.086215749,-0.026359769,0.13605736,-0.136304754,-0.5149038,-0.342697915,0.078652659,0.509468561,0.11789687,0.501918055,0.396461445,-0.819979737,-0.780592222,-0.474977182,-0.256213616,-0.819979737,-0.780592222,-0.474977182,-0.256213616,1,1,1,1
98273,-0.197288665,0.103684473,-0.026359769,0.13605736,-0.136304754,-0.489793626,-0.321316853,0.078652659,0.509468561,0.107939493,0.506971858,0.396461445,-0.819979737,-0.78895241,-0.441966388,-0.256213616,-0.819979737,-0.78895241,-0.441966388,-0.256213616,1,1,1,1
98395,-0.197288665,0.106131893,-0.026359769,0.13605736,-0.136304754,-0.480145705,-0.314628416,0.078652659,0.509468561,0.109535545,0.502076712,0.396461445,-0.819979737,-0.802501407,-0.420275567,-0.256213616,-0.819979737,-0.802501407,-0.420275567,-0.256213616,1,1,1,1
98542,-0.197288665,0.106131893,-0.026359769,0.13605736,-0.136304754,-0.481543987,-0.316746356,0.078652659,0.509468561,0.114806001,0.484019139,0.396461445,-0.819979737,-0.816942889,-0.412875992,-0.256213616,-0.819979737,-0.816942889,-0.412875992,-0.256213616,1,1,1,1
98578,-0.197288665,0.106131893,-0.026359769,0.13605736,-0.136304754,-0.488945989,-0.321988316,0.078652659,0.509468561,0.114253207,0.456039804,0.396461445,-0.819979737,-0.826977555,-0.4170323,-0.256213616,-0.819979737,-0.826977555,-0.4170323,-0.256213616,1,1,1,1
98700,-0.197288665,0.106131893,-0.026359769,0.13605736,-0.136304754,-0.499090686,-0.327379967,0.078652659,0.509468561,0.102745221,0.425317904,0.396461445,-0.819979737,-0.828640976,-0.426470931,-0.256213616,-0.819979737,-0.828640976,-0.426470931,-0.256213616,1,1,1,1
98808,-0.197288665,0.106131893,-0.031511069,0.13605736,-0.136304754,-0.510208905,-0.332691249,0.078652659,0.509468561,0.079732702,0.395491684,0.396461445,-0.819979737,-0.822083242,-0.434956321,-0.256213616,-0.819979737,-0.822083242,-0.434956321,-0.256213616,1,1,1,1
98885,-0.197288665,0.106131893,-0.046491785,0.13605736,-0.136304754,-0.519196838,-0.338020023,0.078652659,0.509468561,0.04773288,0.370881407,0.396461445,-0.819979737,-0.811898392,-0.438029325,-0.256213616,-0.819979737,-0.811898392,-0.438029325,-0.256213616,1,1,1,1
98940,-0.197288665,0.106131893,-0.062003809,0.13605736,-0.136304754,-0.522698204,-0.342843624,0.078652659,0.509468561,0.012841703,0.356346302,0.396461445,-0.819979737,-0.801850499,-0.434319466,-0.256213616,-0.819979737,-0.801850499,-0.434319466,-0.256213616,2,1,1,2
99102,-0.197288665,0.106131893,-0.070176103,0.13605736,-0.136304754,-0.51929915,-0.346657297,0.078652659,0.509468561,-0.018348647,0.359103413,0.396461445,-0.819979737,-0.79472114,-0.424573908,-0.256213616,-0.819979737,-0.79472114,-0.424573908,-0.256213616,2,1,1,2
99159,-0.197288665,0.106131893,-0.070176103,0.13605736,-0.136304754,-0.51291754,-0.352031559,0.078652659,0.509468561,-0.042306161,0.378942267,0.396461445,-0.819979737,-0.790974304,-0.4115339,-0.256213616,-0.819979737,-0.790974304,-0.4115339,-0.256213616,1,1,1,1
99240,-0.197288665,0.106131893,-0.070176103,0.13605736,-0.136304754,-0.509464203,-0.364585823,0.078652659,0.509468561,-0.061209572,0.405205318,0.396461445,-0.819979737,-0.790719901,-0.400179404,-0.256213616,-0.819979737,-0.790719901,-0.400179404,-0.256213616,1,1,1,1
99386,0.256442063,0.106131893,-0.070176103,-0.120080312,-0.323708102,-0.517682,-0.389062364,-0.118789756,0.331850109,-0.083599664,0.42541519,0.524748998,-0.797443303,-0.794333016,-0.396975348,-0.144388103,-0.797443303,-0.794333016,-0.396975348,-0.144388103,1,1,1,1
99465,0.291926882,0.106131893,-0.098797122,-0.042337645,-0.312543725,-0.542863388,-0.42526045,-0.103459938,0.348781547,-0.111499409,0.434008271,0.495935247,-0.810518989,-0.803394613,-0.407661736,-0.138441192,-0.810518989,-0.803394613,-0.407661736,-0.138441192,1,1,1,1
99606,0.296438138,0.106131893,-0.140670714,0.030162659,-0.286722096,-0.58527454,-0.463812052,-0.079650359,0.3723647,-0.144823288,0.430713911,0.460879237,-0.826330991,-0.818038092,-0.434460144,-0.141331602,-0.826330991,-0.818038092,-0.434460144,-0.141331602,1,1,1,1
99689,0.296438138,0.09147313,-0.227246878,0.059152698,-0.259732181,-0.637604077,-0.489084785,-0.051323543,0.407320488,-0.187366079,0.419547536,0.424899833,-0.842438169,-0.835546009,-0.473983463,-0.151166968,-0.842438169,-0.835546009,-0.473983463,-0.151166968,1,1,1,1
99751,0.296438138,-0.012757447,-0.377138351,0.062632837,-0.239151395,-0.685656586,-0.490030283,-0.024493785,0.457073375,-0.239592895,0.4065202,0.391585025,-0.855595642,-0.851866163,-0.517585207,-0.16522985,-0.855595642,-0.851866163,-0.517585207,-0.16522985,1,1,1,1
99896,0.296438138,-0.201396383,-0.441297753,0.062632837,-0.225157056,-0.716286675,-0.468796314,-0.002341405,0.511475029,-0.298512908,0.3943103,0.368824022,-0.861851722,-0.863969285,-0.555167922,-0.180817122,-0.861851722,-0.863969285,-0.555167922,-0.180817122,1,1,1,1
99982,0.296438138,-0.454225951,-0.429580728,0.062632837,-0.216769869,-0.727174339,-0.436620413,0.016494964,0.55707167,-0.35252045,0.380102559,0.36040057,-0.860021966,-0.873133071,-0.58085813,-0.195406789,-0.860021966,-0.873133071,-0.58085813,-0.195406789,1,1,1,1
100047,0.296438138,-0.591377555,-0.45754912,0.062632837,-0.212279737,-0.725510731,-0.404748701,0.033643968,0.584827581,-0.391193493,0.356184422,0.363838564,-0.851158563,-0.883365503,-0.595006083,-0.207558761,-0.851158563,-0.883365503,-0.595006083,-0.207558761,1,1,1,1
100226,0.296438138,-0.591377555,-0.497021064,0.069673883,-0.21008716,-0.720743165,-0.379079523,0.047649236,0.595821749,-0.409353804,0.316924966,0.374710079,-0.839620982,-0.899582015,-0.60107022,-0.217289753,-0.839620982,-0.899582015,-0.60107022,-0.217289753,1,1,1,1
100268,0.296438138,-0.591377555,-0.560787358,0.077806906,-0.210835617,-0.716363225,-0.361303507,0.057539084,0.598090404,-0.412501847,0.265762079,0.386648668,-0.829081604,-0.922924004,-0.601398552,-0.22480407,-0.829081604,-0.922924004,-0.601398552,-0.22480407,1,1,1,1
100378,0.296438138,-0.591377555,-0.638093752,0.018201344,-0.215616493,-0.714421214,-0.351778937,0.071508016,0.614458906,-0.400120786,0.206686288,0.406313158,-0.823102837,-0.948349524,-0.598757886,-0.23491238,-0.823102837,-0.948349524,-0.598757886,-0.23491238,1,1,1,1
100506,0.296438138,-0.577237892,-0.642149221,-0.011604366,-0.220877195,-0.714175923,-0.348838146,0.082651021,0.630750091,-0.363331769,0.147737331,0.398491507,-0.823340074,-0.968128156,-0.597575258,-0.237951644,-0.823340074,-0.968128156,-0.597575258,-0.237951644,1,1,1,1
100574,0.296438138,-0.484120543,-0.640287957,-0.012656026,-0.223853475,-0.714410756,-0.349235016,0.096162747,0.647683083,-0.298406321,0.087075334,0.377511038,-0.828662263,-0.975380817,-0.601904035,-0.242531549,-0.828662263,-0.975380817,-0.601904035,-0.242531549,1,1,1,1
100698,0.291501197,-0.397748931,-0.602459453,-0.012656026,-0.223040592,-0.713458018,-0.349295459,0.111261948,0.66502058,-0.214669175,0.028814939,0.348166604,-0.836245662,-0.96860581,-0.612727661,-0.252062681,-0.836245662,-0.96860581,-0.612727661,-0.252062681,1,1,1,1
100783,0.273479838,-0.369324405,-0.546405604,-0.012656026,-0.2205221,-0.710169662,-0.346649324,0.127431184,0.679859186,-0.13040505,-0.011288369,0.320500775,-0.842300072,-0.951643781,-0.625825076,-0.268638523,-0.842300072,-0.951643781,-0.625825076,-0.268638523,1,1,1,1
100841,0.246578528,-0.368371881,-0.532364364,-0.012656026,-0.220624684,-0.704001447,-0.342764952,0.143959769,0.688644926,-0.061163432,-0.021149341,0.305916816,-0.844402665,-0.931404082,-0.632946719,-0.29225285,-0.844402665,-0.931404082,-0.632946719,-0.29225285,1,1,1,1
101006,0.184584049,-0.377423528,-0.532364364,-0.012656026,-0.227364069,-0.695846357,-0.340447641,0.158974241,0.689117124,-0.015175477,-0.00662909,0.310171543,-0.841763309,-0.912010253,-0.624975307,-0.319190101,-0.841763309,-0.912010253,-0.624975307,-0.319190101,1,1,1,1
101065,0.06783439,-0.391200207,-0.532364364,-0.012656026,-0.242644695,-0.687129805,-0.34153924,0.152142029,0.681265443,0.009377429,0.011063321,0.383178989,-0.835659698,-0.894121827,-0.598059224,-0.3404754,-0.835659698,-0.894121827,-0.598059224,-0.3404754,1,1,1,1
101155,-0.100595538,-0.391200207,-0.532364364,-0.020451253,-0.263266664,-0.678757499,-0.345365836,0.137852944,0.665058712,0.020160832,0.016950369,0.419825065,-0.827717781,-0.876808329,-0.557965633,-0.335568568,-0.827717781,-0.876808329,-0.557965633,-0.335568568,1,1,1,1
101305,-0.236472709,-0.391200207,-0.534442774,-0.047256789,-0.284951595,-0.671068699,-0.350072503,0.11666688,0.638832934,0.024194865,0.006554931,0.433763263,-0.820925228,-0.860383974,-0.515705491,-0.310319659,-0.820925228,-0.860383974,-0.515705491,-0.310319659,1,1,1,1
101363,-0.3287481,-0.390429294,-0.555393373,-0.100046092,-0.301116373,-0.665898077,-0.354681331,0.090068164,0.619032716,0.024169391,-0.016679833,0.429665002,-0.814093257,-0.847257488,-0.480692608,-0.278665226,-0.814093257,-0.847257488,-0.480692608,-0.278665226,1,1,1,1
101447,-0.369448479,-0.385637656,-0.591460345,-0.150053975,-0.317103576,-0.665271984,-0.358201146,0.058665976,0.590822094,0.020318604,-0.04533835,0.407716819,-0.812135051,-0.839546077,-0.457368025,-0.252795916,-0.812135051,-0.839546077,-0.457368025,-0.252795916,1,1,1,1
101574,-0.379968745,-0.383502311,-0.608664184,-0.164815334,-0.332955539,-0.670867729,-0.358332923,0.023042336,0.563986959,0.012279107,-0.069694192,0.368805742,-0.817072477,-0.837416088,-0.444686588,-0.23832445,-0.817072477,-0.837416088,-0.444686588,-0.23832445,1,1,1,1
101664,-0.391084262,-0.383502311,-0.5648235,-0.15535169,-0.349610817,-0.681984885,-0.350783366,-0.011866579,0.546844434,-0.001089949,-0.079705923,0.309478144,-0.827985898,-0.838518652,-0.439384824,-0.235161137,-0.827985898,-0.838518652,-0.439384824,-0.235161137,1,1,1,1
101790,-0.394266329,-0.383502311,-0.454916925,-0.114889909,-0.364780137,-0.696034577,-0.333853834,-0.037027475,0.537746014,-0.018300403,-0.067417671,0.233037125,-0.842662487,-0.840313534,-0.438652562,-0.241450557,-0.842662487,-0.840313534,-0.438652562,-0.241450557,1,1,1,1
