Time ms, Eeg TP9, Eeg TP10, Eeg FP1, Eeg FP2, AlphaAbs TP9, AlphaAbs TP10, AlphaAbs FP1, AlphaAbs FP2, BetaAbs TP9, BetaAbs TP10, BetaAbs FP1, BetaAbs FP2, Delta TP9, Delta TP10, Delta FP1, Delta FP2, GammaAbs TP9, GammaAbs TP10, GammaAbs FP1,GammaAbs FP2, ThetaAbs TP9, ThetaAbs TP10, ThetaAbs FP1, ThetaAbs FP2, Horseshoe tp9, Horseshoe1, Horseshoe2, Horseshoe4 
69735,0.8652596601470612,0.8652596601470612,0.8192002105574839,0.8340050336398481,0.5705948286594517,0.2462809596409569,-0.471880146003124,-0.9638256684263345,0.017432151724774466,-0.20066290554287358,-1.1563309120180154,-1.3084949097046061,0.14266318571847186,-0.019579451242069695,-0.7598271771294641,-0.740115083853005,-0.0878408280953717,-1.0180788868988915,-1.5378118951436286,-1.4334824471108416,-0.0878408280953717,-1.0180788868988915,-1.5378118951436286,-1.4334824471108416,1,1,1,1
69890,0.8603247191196066,0.8636146798045764,0.8241351515849387,0.835650013982333,0.5685976121135757,0.2462809596409569,-0.4694072357703948,-0.9973961180100236,0.0028943607019381486,-0.20041211399830564,-1.1699828160915606,-1.2667950058051454,0.16917556480585288,-0.011959475522277265,-0.7009347880453184,-0.7200243261450316,-0.07394966805995101,-1.0447817638011268,-1.5286938206745728,-1.448419444197541,-0.07394966805995101,-1.0447817638011268,-1.5286938206745728,-1.448419444197541,1,1,1,1
69951,0.8701946011745161,0.8652596601470612,0.8274251122699084,0.835650013982333,0.5683282006923105,0.2462809596409569,-0.45980451067180533,-1.0389028452096583,-0.006894420536462157,-0.19178586266737913,-1.1851869514244728,-1.2393630912632474,0.19132965031367694,0.20618657812091915,-0.6613269292067684,-0.7143428365223795,-0.06280653720191419,-1.0385143344566905,-1.5231830513167013,-1.4657510866302887,-0.06280653720191419,-1.0385143344566905,-1.5231830513167013,-1.4657510866302887,1,1,1,1
70039,0.8767745225444556,0.8619696994620916,0.8323600532973632,0.8241351515849387,0.5683282006923105,0.2525351407993575,-0.44202925927840003,-0.9749894557503543,-0.014966876742338401,-0.19260093822969707,-1.198805746195887,-1.2269438614207282,0.1989619804573764,0.4003228712129955,-0.6375898384865397,-0.718699551093749,-0.05386153742202715,-1.0214315256217494,-1.5190038042423264,-1.4833462916390636,-0.05386153742202715,-1.0214315256217494,-1.5190038042423264,-1.4833462916390636,1,1,1,1
70187,0.8520998174071821,0.8619696994620916,0.8257801319274235,0.8323600532973632,0.5683282006923105,0.2525351407993575,-0.4386067444717464,-0.9461546070425694,-0.02345778482614082,-0.20167055592222005,-1.2083668017445943,-1.2239000694968765,0.19102449815943107,0.5442824617073128,-0.6200977893157832,-0.7246041858496932,-0.04731692715972815,-0.9996083416834273,-1.5139489752648232,-1.5017398119408552,-0.04731692715972815,-0.9996083416834273,-1.5139489752648232,-1.5017398119408552,1,1,1,1
70236,0.8619696994620916,0.8619696994620916,0.8274251122699084,0.8340050336398481,0.568525492177919,0.2525351407993575,-0.4384648451039373,-0.929424047220005,-0.033831290888637615,-0.2125524003284009,-1.213970055149373,-1.2224323391138765,0.17251329913326036,0.6366869361936712,-0.6004547827037406,-0.7213068581594003,-0.044798358773821975,-0.9784991900802115,-1.506248609722127,-1.5228606752986142,-0.044798358773821975,-0.9784991900802115,-1.506248609722127,-1.5228606752986142,1,1,1,1
70328,0.8685496208320311,0.8636146798045764,0.8307150729548782,0.8372949943248179,0.568525492177919,0.2514033155252988,-0.4370443063835635,-0.9034747233626611,-0.04644045706316807,-0.21827754905115715,-1.2153469985724947,-1.216856995314316,0.15437848447662372,0.685565722404975,-0.5748321377795054,-0.6951078529648249,-0.04759029288132815,-0.9591963982363323,-1.4959066598981188,-1.5470388645096564,-0.04759029288132815,-0.9591963982363323,-1.4959066598981188,-1.5470388645096564,1,1,1,1
70460,0.8603247191196066,0.8619696994620916,0.8290700926123933,0.8323600532973632,0.568525492177919,0.24398616917800933,-0.4370443063835635,-0.8845873039612043,-0.06026771307632291,-0.21851583832448399,-1.2125877399772869,-1.2062397997958552,0.1476728851154151,0.7038502931276052,-0.5493248530127767,-0.6421384631192858,-0.055846989105120766,-0.9426017502391276,-1.4850892415005352,-1.5714779606970175,-0.055846989105120766,-0.9426017502391276,-1.4850892415005352,-1.5714779606970175,1,1,1,1
70544,0.8652596601470612,0.8636146798045764,0.8307150729548782,0.835650013982333,0.5682472168417402,0.23509584200987277,-0.4370443063835635,-0.878454352902231,-0.07303419771892833,-0.21963641524649885,-1.2048902750281933,-1.1931589505998292,0.15569841280048072,0.7051637983029277,-0.530857615183995,-0.5724499014260621,-0.06765810837265901,-0.929504575634888,-1.4771601633631042,-1.5912616842244427,-0.06765810837265901,-0.929504575634888,-1.4771601633631042,-1.5912616842244427,1,1,1,1
70701,0.8652596601470612,0.8669046404895462,0.8323600532973632,0.8323600532973632,0.5674464261325761,0.22059812199213075,-0.4370443063835635,-0.878454352902231,-0.08069260913136699,-0.22730421274663687,-1.1922936812062381,-1.181528005537975,0.17202913417173354,0.6982167557125212,-0.5214989397173453,-0.5034128055361073,-0.07966373181256416,-0.9207752432317221,-1.4747826483531852,-1.6016112304474193,-0.07966373181256416,-0.9207752432317221,-1.4747826483531852,-1.6016112304474193,1,1,1,1
70766,0.8603247191196066,0.8603247191196066,0.8323600532973632,0.8307150729548782,0.565936854643788,0.17891243949135105,-0.4370443063835635,-0.878454352902231,-0.07976831436621716,-0.24116022476907767,-1.1753411334375885,-1.1743632231776258,0.18736582598705517,0.6871520463397371,-0.5167659148553079,-0.4488034929477766,-0.08877411208127788,-0.9148414766788061,-1.478418292719504,-1.6012905487512712,-0.08877411208127788,-0.9148414766788061,-1.478418292719504,-1.6012905487512712,1,1,1,1
70828,0.8553897780921519,0.8520998174071821,0.8307150729548782,0.8372949943248179,0.5328719267626179,0.10179018692467696,-0.4370443063835635,-0.878454352902231,-0.06902271430306266,-0.257631420859648,-1.155322375762094,-1.173496900462823,0.19569278733967332,0.6756627102934636,-0.5148497939418046,-0.41529164322408235,-0.09337756069986639,-0.9088184952664632,-1.4880234680846063,-1.5945492472051506,-0.09337756069986639,-0.9088184952664632,-1.4880234680846063,-1.5945492472051506,1,1,1,1
70970,0.8438749156947576,0.8570347584346367,0.8290700926123933,0.8307150729548782,0.4368596447041014,0.031156624365462262,-0.4518568543451322,-0.878454352902231,-0.050167057956913425,-0.27206016189907406,-1.1347393090184499,-1.1804700313326808,0.19643317166381716,0.6662179201496323,-0.518881335897747,-0.4028807468436138,-0.09497723475512852,-0.9011948430714851,-1.5024131773536207,-1.5896502928426521,-0.09497723475512852,-0.9011948430714851,-1.5024131773536207,-1.5896502928426521,1,1,1,1
71086,0.8307150729548782,0.8619696994620916,0.8274251122699084,0.8405849550097877,0.30722093010943574,-0.004344523954683389,-0.5221739583756531,-0.878454352902231,-0.029023355619993026,-0.28564981653621013,-1.1171553346237337,-1.1976384853816846,0.19096057788456708,0.6598049552602206,-0.5358084266418025,-0.4068908467253793,-0.09569372259129304,-0.892975173894683,-1.5196036900912462,-1.5922036195307858,-0.09569372259129304,-0.892975173894683,-1.5196036900912462,-1.5922036195307858,1,1,1,1
71128,0.8537447977496669,0.8751295422019707,0.8224901712424537,0.8438749156947576,0.19672289908720697,-0.010584802347075865,-0.6225514397329521,-0.878454352902231,-0.00976622152855641,-0.30354439954973594,-1.103719367800582,-1.2259404194377566,0.18261543818586523,0.6537407998695728,-0.5691439501819657,-0.41783054671689485,-0.09784746655775838,-0.8863645427464615,-1.537338792405182,-1.6035618779613892,-0.09784746655775838,-0.8863645427464615,-1.537338792405182,-1.6035618779613892,1,1,1,1
71283,0.8619696994620916,0.8701946011745161,0.8274251122699084,0.8340050336398481,0.13315770778285466,-0.010584802347075865,-0.699786579708467,-0.878454352902231,0.005393706235216862,-0.3074032246960565,-1.094476108018423,-1.262819529131122,0.1731484970204052,0.6265369643067834,-0.615040197777054,-0.4257824680512179,-0.10216957962020932,-0.8767747869322351,-1.5546945063229252,-1.6200975338131856,-0.10216957962020932,-0.8767747869322351,-1.5546945063229252,-1.6200975338131856,1,1,1,1
71366,0.8471648763797273,0.8669046404895462,0.8224901712424537,0.835650013982333,0.14316605552069656,-0.010584802347075865,-0.7029343611192732,-0.878454352902231,0.016073012554039534,-0.3133355421666532,-1.0876952344653648,-1.2988811249890793,0.16676807256189524,0.6051316457914275,-0.6624512012363277,-0.4227049847727016,-0.10719858162498411,-0.8710318764914767,-1.5719390144454946,-1.6366462717823604,-0.10719858162498411,-0.8710318764914767,-1.5719390144454946,-1.6366462717823604,1,1,1,1
71412,0.8718395815170009,0.8734845618594859,0.8241351515849387,0.8372949943248179,0.14569290936250948,-0.010584802347075865,-0.7054843665745502,-0.878454352902231,0.022632416869470113,-0.3346124549282328,-1.0821900217272025,-1.31919833854001,0.1700863504304168,0.5490417804560197,-0.6911276404659524,-0.40066562758921626,-0.1093902725051203,-0.8686842958691109,-1.5899574264542224,-1.6496700476902648,-0.1093902725051203,-0.8686842958691109,-1.5899574264542224,-1.6496700476902648,1,1,1,1
71557,0.8636146798045764,0.8652596601470612,0.8290700926123933,0.8340050336398481,0.14751913095826574,-0.027670396092735597,-0.7100280316110807,-0.878454352902231,0.025552465682638918,-0.3452198973964521,-1.0768304011374519,-1.3146382527695322,0.1877640650321635,0.4549792014548201,-0.6902459760280246,-0.3604801553204419,-0.10605584555326104,-0.864340171137181,-1.6083042567696135,-1.6578076538685376,-0.10605584555326104,-0.864340171137181,-1.6083042567696135,-1.6578076538685376,1,1,1,1
71683,0.8553897780921519,0.8619696994620916,0.8290700926123933,0.8323600532973632,0.15183041190880533,-0.06047681160086752,-0.7539981345228601,-0.9030963419265408,0.025736657520690993,-0.3453786249201689,-1.0715583513622822,-1.2894997410835163,0.21324547029210428,0.3236927052431095,-0.6692969774987727,-0.31328866014631285,-0.09726159693739128,-0.8576084600633148,-1.6239874571505215,-1.661808758951556,-0.09726159693739128,-0.8576084600633148,-1.6239874571505215,-1.661808758951556,1,1,1,1
71825,0.8553897780921519,0.8586797387771217,0.8290700926123933,0.8340050336398481,0.15290979013892075,-0.10667310212785973,-0.8426355770908598,-0.9731527000516986,0.02499833768243871,-0.34034510764547105,-1.0660138414313258,-1.2575336673668036,0.23613717480873017,0.17313743150983152,-0.6486330815404665,-0.2740983675334956,-0.08537699408428441,-0.8496538052819136,-1.6341267525739371,-1.6633634977264407,-0.08537699408428441,-0.8496538052819136,-1.6341267525739371,-1.6633634977264407,1,1,1,1
71873,0.8537447977496669,0.8570347584346367,0.8340050336398481,0.8323600532973632,0.15041954200990157,-0.13418079312456557,-0.9199397149689732,-1.0813191521028986,0.026911264510972168,-0.3354174339220835,-1.0610750734516639,-1.2308374725481852,0.24583523749975975,0.04608107171488459,-0.6435802143746123,-0.25433692609324415,-0.07313341182640505,-0.844569626557205,-1.638370069140152,-1.6658716635560455,-0.07313341182640505,-0.844569626557205,-1.638370069140152,-1.6658716635560455,1,1,1,1
71942,0.8603247191196066,0.8619696994620916,0.835650013982333,0.8323600532973632,0.16012389055951357,-0.20011441265843205,-0.9786532566623699,-1.1853796539799406,0.03438593384527866,-0.3317335326880856,-1.058117435805429,-1.213626180176211,0.2393892873886098,-0.02013768729872164,-0.6545158681562505,-0.2588291749863523,-0.061731659561782525,-0.8452121573301999,-1.6392182271843554,-1.67298857030806,-0.061731659561782525,-0.8452121573301999,-1.6392182271843554,-1.67298857030806,1,1,1,1
72078,0.8603247191196066,0.8734845618594859,0.8307150729548782,0.835650013982333,0.15302439878270402,-0.2784040691288659,-1.0832918004273127,-1.2153497883356132,0.04634969573000822,-0.3274774396843285,-1.0592245707765489,-1.2035208614570965,0.22102390676672357,-0.038263685195746536,-0.6716313337137249,-0.2859766665230425,-0.05110806179453965,-0.851828013078953,-1.6396010992121537,-1.6857847798546197,-0.05110806179453965,-0.851828013078953,-1.6396010992121537,-1.6857847798546197,1,1,1,1
72167,0.8570347584346367,0.8817094635719104,0.8224901712424537,0.8422299353522726,0.08278685031951127,-0.3271946942220358,-1.1929412918393576,-1.2715200579668466,0.057817690485023054,-0.323132455393645,-1.0638512728998573,-1.1932591840845768,0.19851527827715307,-0.03910927058729554,-0.6793548832099464,-0.3288300094731879,-0.0419991070698363,-0.8614680600463112,-1.6416032281710913,-1.7022105560885488,-0.0419991070698363,-0.8614680600463112,-1.6416032281710913,-1.7022105560885488,1,1,1,1
72226,0.8537447977496669,0.8800644832294255,0.8241351515849387,0.8405849550097877,0.05066057417207362,-0.3672603112761958,-1.239211368334893,-1.2711369308330618,0.06322610640503873,-0.32353520886352133,-1.0708453022849025,-1.179159959557589,0.179021841344364,-0.03498023073204147,-0.6652682724663636,-0.3755468385474548,-0.036458513457745985,-0.8713676612234507,-1.6481024522171044,-1.7171701471240994,-0.036458513457745985,-0.8713676612234507,-1.6481024522171044,-1.7171701471240994,1,1,1,1
72373,0.8701946011745161,0.8669046404895462,0.8290700926123933,0.8372949943248179,0.05752362985451526,-0.3653919174524878,-1.3019454124992493,-1.2268522817939607,0.05878608837909048,-0.3309466747320857,-1.0781932058575077,-1.159188775877732,0.1670858885470785,-0.026201286871331116,-0.6181752332862898,-0.4097836112061573,-0.037333493621813624,-0.8809826251337335,-1.659192908430131,-1.7264812771359872,-0.037333493621813624,-0.8809826251337335,-1.659192908430131,-1.7264812771359872,1,1,1,1
72462,0.8849994242568802,0.8701946011745161,0.8307150729548782,0.8323600532973632,0.06392143842774954,-0.3539493109614262,-1.273791288674458,-1.1683098949377413,0.04459331478088386,-0.34450993194789753,-1.0845237366617722,-1.1359273426753576,0.16420543595014636,-0.007723070240140809,-0.5383041715192314,-0.4159004739963789,-0.04513448979906185,-0.8906259868013252,-1.673798601455758,-1.7278840455678255,-0.04513448979906185,-0.8906259868013252,-1.673798601455758,-1.7278840455678255,1,1,1,1
72505,0.8882893849418501,0.8767745225444556,0.8340050336398481,0.8405849550097877,0.06932600778567524,-0.35220607576045027,-1.0799744578336186,-1.1255778726627423,0.025228392063871598,-0.35717386809480095,-1.0882858642005038,-1.1127758849170994,0.1699477788084797,0.021404616510096872,-0.4443326808205961,-0.3913727194417894,-0.057884464040907496,-0.8993535071445791,-1.6894062129541387,-1.7196642656999108,-0.057884464040907496,-0.8993535071445791,-1.6894062129541387,-1.7196642656999108,1,1,1,1
72662,0.8619696994620916,0.8570347584346367,0.8372949943248179,0.8257801319274235,0.07704020148079815,-0.36387104037105483,-0.952685457886837,-1.1122231140852457,0.005919705288543273,-0.3622486306690766,-1.089681720845523,-1.09284768774218,0.18645690407234108,0.05531565719071456,-0.35897237415818944,-0.35022733948995366,-0.07142174064418531,-0.9061467001351344,-1.7027502554784437,-1.7019762247869186,-0.07142174064418531,-0.9061467001351344,-1.7027502554784437,-1.7019762247869186,1,1,1,1
72748,0.8767745225444556,0.8767745225444556,0.8323600532973632,0.8323600532973632,0.1331380004568144,-0.41042967642169753,-0.8704688870532913,-1.1091476837208487,-0.009593116388016205,-0.35825568672180264,-1.089002138943721,-1.0771108884761436,0.2165341308521666,0.08040297822277537,-0.2966738271612563,-0.3121080063400535,-0.08260007111193533,-0.9111509036883635,-1.710563388179876,-1.6789818630096556,-0.08260007111193533,-0.9111509036883635,-1.710563388179876,-1.6789818630096556,1,1,1,1
72880,0.8767745225444556,0.8701946011745161,0.8323600532973632,0.8389399746673027,0.1951462518711051,-0.4612513783776982,-0.842829168452388,-1.0962773189397363,-0.02047045701215911,-0.3496210050506815,-1.0872079892412958,-1.0662385345608898,0.25486923509874687,0.08635905498564989,-0.26117819728298963,-0.2903283086517556,-0.09253311082875718,-0.9164461258095619,-1.7114515062907756,-1.657231604964441,-0.09253311082875718,-0.9164461258095619,-1.7114515062907756,-1.657231604964441,1,1,1,1
72966,0.8882893849418501,0.8734845618594859,0.8340050336398481,0.8340050336398481,0.2655749614518474,-0.39769695167338476,-0.8271891445950574,-1.0737371071881217,-0.028492862128935238,-0.34249610038988654,-1.0855347883353683,-1.061238312069174,0.2907957610554532,0.06967506232619868,-0.2512799012849671,-0.2928593666654155,-0.10561208897861536,-0.924446697652473,-1.7044139896992814,-1.6431765609754492,-0.10561208897861536,-0.924446697652473,-1.7044139896992814,-1.6431765609754492,1,1,1,1
73026,0.8866444045993651,0.8767745225444556,0.8307150729548782,0.8307150729548782,0.29517126693181195,-0.25865878188762015,-0.8239715382744554,-1.0588817298461204,-0.03590136294369778,-0.34044392788507233,-1.0833321044103679,-1.0631046486184148,0.3149442806839781,0.03598894891440979,-0.26004977182467676,-0.31838809319763867,-0.1260946717977101,-0.9353344228273752,-1.6911299428090993,-1.6402575088892204,-0.1260946717977101,-0.9353344228273752,-1.6911299428090993,-1.6402575088892204,1,1,1,1
73197,0.8981592669967595,0.8751295422019707,0.8323600532973632,0.8323600532973632,0.3110292237474693,-0.1632368500318461,-0.8239715382744554,-1.0142459776216746,-0.04429863743036416,-0.34321308082977,-1.0801721733845848,-1.0722498838817114,0.32533681299717554,-0.0014526299825156732,-0.27805749058782026,-0.3567156829262246,-0.155427979442843,-0.947305503017391,-1.6756285356410132,-1.64768015712817,-0.155427979442843,-0.947305503017391,-1.6756285356410132,-1.64768015712817,1,1,1,1
73255,0.9458636969288218,0.8866444045993651,0.8372949943248179,0.8290700926123933,0.34334472097280766,-0.1448838441298175,-0.8239715382744554,-1.0017736558230652,-0.055346923299429765,-0.3487384582926634,-1.076302625654107,-1.087059645993911,0.3265369689674779,-0.02623015940532049,-0.296490526692494,-0.39303425255173735,-0.19185331262199232,-0.9570059651513324,-1.663536772604752,-1.661601152113596,-0.19185331262199232,-0.9570059651513324,-1.663536772604752,-1.661601152113596,1,1,1,1
73341,0.8965142866542746,0.8833544439143953,0.8389399746673027,0.8241351515849387,0.3500682400942672,-0.14979816436612015,-0.8239715382744554,-0.9752250417387386,-0.07093967942496032,-0.3562355209797267,-1.0720535044019357,-1.104474221109211,0.327419408183164,-0.032099824062614545,-0.3076990742559813,-0.41375129290485285,-0.23215652068248344,-0.961981054287732,-1.6552408353010601,-1.6763153210414585,-0.23215652068248344,-0.961981054287732,-1.6552408353010601,-1.6763153210414585,1,1,1,1
73496,0.8800644832294255,0.8849994242568802,0.8455198960372424,0.8109753088450593,0.3500682400942672,-0.15719912867448751,-0.8239715382744554,-0.9741685640629603,-0.09006572246883968,-0.3657438444318927,-1.0661853443742648,-1.1197434366775332,0.34107789686890083,-0.026222572755854174,-0.3101918988641911,-0.4170376831720618,-0.261968570473301,-0.9609412755122483,-1.6455425590890844,-1.6879244280753234,-0.261968570473301,-0.9609412755122483,-1.6455425590890844,-1.6879244280753234,1,1,1,1
73546,0.8784195028869406,0.8833544439143953,0.8471648763797273,0.8109753088450593,0.3500682400942672,-0.16270570715667926,-0.8239715382744554,-0.9699673736185955,-0.11991253169384472,-0.37701268961616635,-1.058911222195223,-1.1324663076814039,0.36256825900746675,-0.02200390358094143,-0.3032731412083565,-0.4096516975501934,-0.29496094979909376,-0.9553429773550616,-1.6283545131924386,-1.692748247780245,-0.29496094979909376,-0.9553429773550616,-1.6283545131924386,-1.692748247780245,1,1,1,1
73656,0.8570347584346367,0.8767745225444556,0.8455198960372424,0.8093303285025745,0.344558779632952,-0.15988526819444623,-0.8236466353533359,-0.959515031514409,-0.1557461983958225,-0.38756146128649155,-1.0510426896554084,-1.1454503726624994,0.3878833538595208,-0.024428782421485034,-0.2877073900340389,-0.39734240358827794,-0.32724749841146894,-0.9476912485462053,-1.6010340192786754,-1.6922674004100695,-0.32724749841146894,-0.9476912485462053,-1.6010340192786754,-1.6922674004100695,1,1,1,1
73808,0.7731407609679065,0.7846556233653008,0.8619696994620916,0.781365662680331,0.33791220176272097,-0.15988526819444623,-0.8059831364347747,-0.959515031514409,-0.1883084580302306,-0.3925550898037243,-1.0458617187964285,-1.156735961118286,0.4145577501477419,-0.031123315514354474,-0.2727574732881916,-0.3808363880109567,-0.3532024415721864,-0.9399491696131691,-1.5660699479801943,-1.689392733351895,-0.3532024415721864,-0.9399491696131691,-1.5660699479801943,-1.689392733351895,1,1,1,1
73853,0.8422299353522726,0.8619696994620916,0.8537447977496669,0.8027504071326348,0.33558185270892965,-0.15988526819444623,-0.7766652536324885,-0.959515031514409,-0.20850478043403775,-0.39100411280920594,-1.0494607957059474,-1.1715896776794597,0.44238272642694654,-0.01541131671986136,-0.27207442997204784,-0.3609926389257634,-0.3673902527934156,-0.9293953088073695,-1.5277206203522127,-1.6886275357491711,-0.3673902527934156,-0.9293953088073695,-1.5277206203522127,-1.6886275357491711,1,1,1,1
73986,0.8800644832294255,0.9014492276817293,0.8701946011745161,0.8586797387771217,0.33558185270892965,-0.15988526819444623,-0.7403985945047936,-0.9169923719138725,-0.2143961935550389,-0.384629316238894,-1.0598876442343972,-1.1897635277535863,0.4715641767773771,-0.009949009615489264,-0.29811614923978264,-0.34526157886047526,-0.3703984242777581,-0.9247318729355386,-1.482655506181477,-1.6916392630491155,-0.3703984242777581,-0.9247318729355386,-1.482655506181477,-1.6916392630491155,1,1,1,1
74068,0.8734845618594859,0.8866444045993651,0.8718395815170009,0.8603247191196066,0.33558185270892965,-0.15988526819444623,-0.7082364276955527,-0.7581217371698635,-0.2122368913003579,-0.37841864761693017,-1.072133061231449,-1.205947827630762,0.5002631787629815,-0.021127860923668945,-0.34378741738201285,-0.2931841857980096,-0.3699924664016859,-0.9277463582826015,-1.4239234454787075,-1.693770054655849,-0.3699924664016859,-0.9277463582826015,-1.4239234454787075,-1.693770054655849,1,1,1,1
74136,0.8471648763797273,0.8965142866542746,0.8685496208320311,0.8636146798045764,0.33558185270892965,-0.15988526819444623,-0.694624181862664,-0.6439037316629725,-0.20916517026395878,-0.3782535498628713,-1.0726860360217456,-1.2156317161886339,0.522708832257181,-0.05105420289879482,-0.3791538852883259,-0.12338614268514941,-0.37732994944694953,-0.9375441272241807,-1.3449538375586476,-1.6896120749118209,-0.37732994944694953,-0.9375441272241807,-1.3449538375586476,-1.6896120749118209,1,1,1,1
74286,0.8849994242568802,0.8751295422019707,0.8701946011745161,0.8553897780921519,0.33558185270892965,-0.15988526819444623,-0.6949023299386206,-0.553739079832078,-0.2093344984292014,-0.38633519520303783,-1.0447851311957908,-1.2148520253089707,0.530597323495713,-0.09198625398802707,-0.390595530510912,0.14853797264589375,-0.40211760906063826,-0.950414741837683,-1.2481606724891832,-1.6749197997278085,-0.40211760906063826,-0.950414741837683,-1.2481606724891832,-1.6749197997278085,1,1,1,1
74356,0.8652596601470612,0.8652596601470612,0.8784195028869406,0.8307150729548782,0.33558185270892965,-0.15988526819444623,-0.7297694219512423,-0.5395120465264426,-0.2093344984292014,-0.39989110469949285,-0.9907256214322672,-1.2086021665589166,0.530597323495713,-0.13057918376069336,-0.37236777365049595,0.41922972636265954,-0.40211760906063826,-0.9612801048643853,-1.1504972377275131,-1.6512169591335621,-0.40211760906063826,-0.9612801048643853,-1.1504972377275131,-1.6512169591335621,1,1,1,1
74439,0.8422299353522726,0.8570347584346367,0.8866444045993651,0.7714957806254216,0.33558185270892965,-0.15988526819444623,-0.7998400535458602,-0.4997280046269897,-0.2093344984292014,-0.4130888218708674,-0.9301061022863837,-1.1964882248710134,0.530597323495713,-0.15770365106736176,-0.33110161288549816,0.6398687287069298,-0.40211760906063826,-0.9665183241222505,-1.069268393901773,-1.62080783168603,-0.40211760906063826,-0.9665183241222505,-1.069268393901773,-1.62080783168603,1,1,1,1
74585,0.7599809182280273,0.8372949943248179,0.8849994242568802,0.8192002105574839,0.33558185270892965,-0.15988526819444623,-0.8035106356026226,-0.4997280046269897,-0.2093344984292014,-0.420931954890575,-0.8813633110712275,-1.1958535240542316,0.530597323495713,-0.17839987640986935,-0.28346484812212,0.6680357747765535,-0.40211760906063826,-0.9682491003217601,-1.0142734923138492,-1.6125661002859129,-0.40211760906063826,-0.9682491003217601,-1.0142734923138492,-1.6125661002859129,1,1,1,1
74649,0.8438749156947576,0.9178990311065783,0.9178990311065783,0.7895905643927555,0.33558185270892965,-0.1631817569338383,-0.8134721646969245,-0.4997280046269897,-0.2093344984292014,-0.4239723325359162,-0.8499538041145991,-1.1934463625158964,0.530597323495713,-0.20819664314522676,-0.22717907817550487,0.6983306987550748,-0.40211760906063826,-0.9715729426257118,-0.9843504919751151,-1.5956216995979977,-0.40211760906063826,-0.9715729426257118,-0.9843504919751151,-1.5956216995979977,1,1,1,1
74706,0.8817094635719104,0.942573736243852,0.9080291490516689,0.7254363310358442,0.33558185270892965,-0.1631817569338383,-0.7492362884541575,-0.4997280046269897,-0.2093344984292014,-0.4239723325359162,-0.8375587402536491,-1.18889024830765,0.530597323495713,-0.20819664314522676,-0.1356183864883496,0.730789954614092,-0.40211760906063826,-0.9715729426257118,-0.9722870354952196,-1.5727285058989982,-0.40211760906063826,-0.9715729426257118,-0.9722870354952196,-1.5727285058989982,1,1,1,1
74873,0.8998042473392444,0.9705384020660954,0.9014492276817293,0.6464772745965686,0.33558185270892965,-0.1631817569338383,-0.7492362884541575,-0.4997280046269897,-0.2093344984292014,-0.4239723325359162,-0.8276266567429404,-1.1811137758675854,0.530597323495713,-0.20819664314522676,-0.11127625792146971,0.7659784617881673,-0.40211760906063826,-0.9715729426257118,-0.9526609403069354,-1.5481840367075934,-0.40211760906063826,-0.9715729426257118,-0.9526609403069354,-1.5481840367075934,4,1,1,1
74928,0.9129640900791236,0.9738283627510652,0.906384168709184,0.6349624121991743,0.33558185270892965,-0.1631817569338383,-0.7492362884541575,-0.4997280046269897,-0.2093344984292014,-0.4239723325359162,-0.8169328634642501,-1.1724209697410708,0.530597323495713,-0.20819664314522676,-0.08654978189623547,0.8049810742645392,-0.40211760906063826,-0.9715729426257118,-0.9317106503150855,-1.5240822033317607,-0.40211760906063826,-0.9715729426257118,-0.9317106503150855,-1.5240822033317607,4,1,1,1
75071,1.3784935270023524,0.9573785593262161,0.9475086772713066,0.5856130019246271,0.33558185270892965,-0.1631817569338383,-0.7492362884541575,-0.4997280046269897,-0.2093344984292014,-0.4239723325359162,-0.8035486581072657,-1.1620628803302508,0.530597323495713,-0.20819664314522676,-0.06320259865651312,0.8487723634877294,-0.40211760906063826,-0.9715729426257118,-0.9096265824403584,-1.5027787482291564,-0.40211760906063826,-0.9715729426257118,-0.9096265824403584,-1.5027787482291564,4,4,1,1
75171,1.2666348637133789,0.9540885986412463,0.9968580875458539,0.5592933164448686,0.33558185270892965,-0.1631817569338383,-0.7492362884541575,-0.5007127067458899,-0.2093344984292014,-0.4239723325359162,-0.7866793660713461,-1.1488270589231124,0.530597323495713,-0.20819664314522676,-0.043802570522563186,0.8981564006172063,-0.40211760906063826,-0.9715729426257118,-0.8865498484457186,-1.4828520988635876,-0.40211760906063826,-0.9715729426257118,-0.8865498484457186,-1.4828520988635876,4,4,1,1
75230,1.189320787616588,0.9557335789837312,1.0248227533680974,0.62344754980178,0.33558185270892965,-0.1631817569338383,-0.7492362884541575,-0.5007127067458899,-0.2093344984292014,-0.4239723325359162,-0.7646233454982487,-1.1375618473662545,0.530597323495713,-0.20819664314522676,-0.026057398688490312,0.9539386703817958,-0.40211760906063826,-0.9715729426257118,-0.861834541374441,-1.4629535096455055,-0.40211760906063826,-0.9715729426257118,-0.861834541374441,-1.4629535096455055,4,4,1,1
